position,image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_momentum_trigger_pct,pm_open_to_scanner_pct,pm_open_to_premarket_extension_high_pct,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et
550,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0550_ENVB_2025-12-10_push22.64_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ENVB:2025-12-10T09:12:00+00:00,ENVB,2025-12-10,22.6381,,-4.6346,42.602495543672006,rebreak_confirmed,8.2849,flat_shelf_break,2025-12-10 06:25:00 EST
551,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0551_CETX_2025-12-11_push22.60_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CETX:2025-12-11T13:07:00+00:00,CETX,2025-12-11,22.5974,,10.3818,34.80519480519481,rebreak_confirmed,13.1356,ascending_flag_break,2025-12-11 08:13:00 EST
552,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0552_GWH_2025-10-10_push22.59_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GWH:2025-10-10T08:10:00+00:00,GWH,2025-10-10,22.5941,50.6276150627615,-9.4142,105.02092050209207,rebreak_confirmed,7.8498,multi_candle_flag_break,2025-10-10 06:15:00 EDT
553,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0553_ICCT_2024-10-02_push22.57_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ICCT:2024-10-02T12:08:00+00:00,ICCT,2024-10-02,22.5716,,-7.0086,31.14350957316003,rebreak_confirmed,4.5285,single_candle_rebreak,2024-10-02 09:11:00 EDT
554,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0554_GUTS_2025-09-26_push22.55_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GUTS:2025-09-26T11:01:00+00:00,GUTS,2025-09-26,22.549,,14.7059,35.29411764705881,rebreak_confirmed,10.4,single_candle_rebreak,2025-09-26 07:03:00 EDT
555,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0555_SOBR_2025-12-24_push22.54_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SOBR:2025-12-24T13:23:00+00:00,SOBR,2025-12-24,22.5352,,20.4225,43.66197183098593,rebreak_confirmed,5.1724,vwap_reclaim_rebreak,2025-12-24 09:00:00 EST
556,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0556_ALT_2026-01-05_push22.54_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ALT:2026-01-05T12:37:00+00:00,ALT,2026-01-05,22.5352,,14.6479,26.7605633802817,rebreak_confirmed,8.7356,vwap_reclaim_rebreak,2026-01-05 07:52:00 EST
557,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0557_GTBP_2024-05-21_push22.53_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GTBP:2024-05-21T12:29:00+00:00,GTBP,2024-05-21,22.5301,59.036144578313234,12.6675,86.74698795180721,rebreak_confirmed,3.0482,single_candle_rebreak,2024-05-21 08:46:00 EDT
558,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0558_CCLD_2025-03-13_push22.49_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CCLD:2025-03-13T12:51:00+00:00,CCLD,2025-03-13,22.4852,,9.8284,47.92899408284024,rebreak_confirmed,3.3816,single_candle_rebreak,2025-03-13 08:59:00 EDT
559,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0559_SKYE_2026-02-02_push22.44_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SKYE:2026-02-02T13:00:00+00:00,SKYE,2026-02-02,22.4412,,2.9412,22.44117647058822,rebreak_confirmed,14.3246,last_red_high_break,2026-02-02 08:03:00 EST
560,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0560_RR_2025-01-06_push22.41_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RR:2025-01-06T09:02:00+00:00,RR,2025-01-06,22.4138,,13.1466,30.81896551724139,rebreak_confirmed,4.0493,flat_shelf_break,2025-01-06 04:45:00 EST
561,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0561_JAGX_2026-01-12_push22.32_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:JAGX:2026-01-12T10:12:00+00:00,JAGX,2026-01-12,22.3237,,16.9613,31.251227656648993,rebreak_confirmed,8.7595,ascending_flag_break,2026-01-12 05:17:00 EST
562,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0562_IOBT_2025-08-11_push22.28_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IOBT:2025-08-11T09:02:00+00:00,IOBT,2025-08-11,22.2772,50.495049504950494,3.4653,62.87128712871287,rebreak_confirmed,3.6437,multi_candle_flag_break,2025-08-11 06:08:00 EDT
563,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0563_SDST_2025-07-14_push22.28_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SDST:2025-07-14T08:04:00+00:00,SDST,2025-07-14,22.2766,50.93374833259225,0.0,58.69275233437082,rebreak_confirmed,3.6364,multi_candle_flag_break,2025-07-14 08:50:00 EDT
564,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0564_PDYN_2024-12-26_push22.22_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PDYN:2024-12-26T09:28:00+00:00,PDYN,2024-12-26,22.2222,,2.735,26.15384615384616,rebreak_confirmed,6.014,ascending_flag_break,2024-12-26 08:54:00 EST
565,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0565_NFE_2025-12-01_push22.22_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NFE:2025-12-01T09:12:00+00:00,NFE,2025-12-01,22.2222,,6.25,22.91666666666667,rebreak_confirmed,7.6705,ascending_flag_break,2025-12-01 04:35:00 EST
566,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0566_IFRX_2025-11-10_push22.22_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IFRX:2025-11-10T09:05:00+00:00,IFRX,2025-11-10,22.2222,,-8.8889,37.22222222222223,rebreak_confirmed,15.9091,single_candle_rebreak,2025-11-10 07:40:00 EST
567,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0567_BURU_2025-03-19_push22.20_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BURU:2025-03-19T12:35:00+00:00,BURU,2025-03-19,22.204,,20.4794,29.085108217642507,rebreak_confirmed,7.3949,last_red_high_break,2025-03-19 08:38:00 EDT
568,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0568_ABAT_2025-10-17_push22.20_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ABAT:2025-10-17T09:19:00+00:00,ABAT,2025-10-17,22.1978,,3.7363,22.197802197802194,rebreak_confirmed,4.4964,last_red_high_break,2025-10-17 08:38:00 EDT
569,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0569_PMAX_2025-12-03_push22.16_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PMAX:2025-12-03T09:02:00+00:00,PMAX,2025-12-03,22.1557,,15.2695,25.748502994011986,rebreak_confirmed,8.0882,vwap_reclaim_rebreak,2025-12-03 04:07:00 EST
570,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0570_SGML_2025-11-19_push22.14_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SGML:2025-11-19T10:48:00+00:00,SGML,2025-11-19,22.1437,,11.0718,27.444051825677267,rebreak_confirmed,3.4716,flat_shelf_break,2025-11-19 06:36:00 EST
571,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0571_AUUD_2026-02-18_push22.14_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AUUD:2026-02-18T09:01:00+00:00,AUUD,2026-02-18,22.1429,,5.7143,22.142857142857146,rebreak_confirmed,6.4327,last_red_high_break,2026-02-18 07:20:00 EST
572,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0572_TENX_2024-08-06_push22.13_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TENX:2024-08-06T11:31:00+00:00,TENX,2024-08-06,22.1333,,19.4667,48.800000000000004,rebreak_confirmed,10.262,ascending_flag_break,2024-08-06 07:36:00 EDT
573,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0573_OPTT_2024-12-02_push22.13_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:OPTT:2024-12-02T09:03:00+00:00,OPTT,2024-12-02,22.1292,,-1.7911,36.59189822564444,rebreak_confirmed,3.2621,flat_shelf_break,2024-12-02 07:37:00 EST
574,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0574_WAFU_2025-02-25_push22.11_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WAFU:2025-02-25T09:13:00+00:00,WAFU,2025-02-25,22.1122,,-4.6205,36.633663366336634,rebreak_confirmed,7.5676,ascending_flag_break,2025-02-25 04:21:00 EST
575,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0575_GV_2025-03-07_push22.10_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GV:2025-03-07T13:44:00+00:00,GV,2025-03-07,22.0982,,-10.4911,40.624999999999986,rebreak_confirmed,6.7642,flat_shelf_break,2025-03-07 09:06:00 EST
576,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0576_VSEE_2025-11-11_push22.09_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VSEE:2025-11-11T13:22:00+00:00,VSEE,2025-11-11,22.093,,20.9302,23.25581395348838,rebreak_confirmed,12.1048,vwap_reclaim_rebreak,2025-11-11 08:39:00 EST
577,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0577_MDAI_2024-11-27_push22.08_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MDAI:2024-11-27T12:27:00+00:00,MDAI,2024-11-27,22.0779,,17.5325,27.922077922077914,rebreak_confirmed,3.1915,single_candle_rebreak,2024-11-27 07:30:00 EST
578,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0578_NVVE_2025-11-21_push22.04_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NVVE:2025-11-21T10:49:00+00:00,NVVE,2025-11-21,22.0426,,8.5106,33.659574468085104,rebreak_confirmed,5.1604,multi_candle_flag_break,2025-11-21 07:13:00 EST
579,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0579_QLGN_2025-10-24_push22.00_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QLGN:2025-10-24T08:03:00+00:00,QLGN,2025-10-24,22.0036,,3.7567,41.323792486583194,rebreak_confirmed,5.2786,vwap_reclaim_rebreak,2025-10-24 04:41:00 EDT
580,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0580_FEMY_2025-10-06_push21.97_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:FEMY:2025-10-06T08:01:00+00:00,FEMY,2025-10-06,21.9669,,3.9928,25.818461933495946,rebreak_confirmed,4.8947,multi_candle_flag_break,2025-10-06 07:25:00 EDT
581,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0581_QURE_2024-07-09_push21.95_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QURE:2024-07-09T11:37:00+00:00,QURE,2024-07-09,21.9512,51.843902439024404,7.0732,52.19512195121953,rebreak_confirmed,5.2,flat_shelf_break,2024-07-09 08:37:00 EDT
582,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0582_RIME_2026-02-17_push21.93_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RIME:2026-02-17T09:06:00+00:00,RIME,2026-02-17,21.9277,,-3.6145,25.060240963855417,rebreak_confirmed,3.1621,single_candle_rebreak,2026-02-17 07:47:00 EST
583,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0583_PCSA_2025-10-07_push21.93_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PCSA:2025-10-07T09:50:00+00:00,PCSA,2025-10-07,21.9257,,-4.7593,21.92572214580467,rebreak_confirmed,10.9206,last_red_high_break,2025-10-07 08:03:00 EDT
584,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0584_SES_2025-01-23_push21.92_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SES:2025-01-23T12:16:00+00:00,SES,2025-01-23,21.9237,,-0.0903,34.341837886656116,rebreak_confirmed,3.7037,multi_candle_flag_break,2025-01-23 08:41:00 EST
585,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0585_CCG_2024-05-29_push21.91_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CCG:2024-05-29T09:39:00+00:00,CCG,2024-05-29,21.9101,,0.5618,41.57303370786517,rebreak_confirmed,3.2258,single_candle_rebreak,2024-05-29 07:28:00 EDT
586,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0586_SPRO_2025-05-30_push21.90_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SPRO:2025-05-30T08:11:00+00:00,SPRO,2025-05-30,21.9048,,18.0952,21.9047619047619,rebreak_confirmed,4.8828,single_candle_rebreak,2025-05-30 04:13:00 EDT
587,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0587_PSTV_2025-07-31_push21.90_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PSTV:2025-07-31T12:00:00+00:00,PSTV,2025-07-31,21.9004,,4.8135,21.90039591581579,rebreak_confirmed,7.6923,multi_candle_flag_break,2025-07-31 08:47:00 EDT
588,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0588_DRCT_2026-01-23_push21.79_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DRCT:2026-01-23T09:17:00+00:00,DRCT,2026-01-23,21.791,54.02985074626866,-8.0597,88.0597014925373,rebreak_confirmed,12.9902,vwap_reclaim_rebreak,2026-01-23 05:04:00 EST
589,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0589_APLT_2024-11-29_push21.74_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:APLT:2024-11-29T09:23:00+00:00,APLT,2024-11-29,21.7391,,10.0,25.65217391304349,rebreak_confirmed,6.0714,multi_candle_flag_break,2024-11-29 05:36:00 EST
590,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0590_HWH_2025-09-04_push21.67_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:HWH:2025-09-04T11:30:00+00:00,HWH,2025-09-04,21.6738,,15.4506,36.26609442060085,rebreak_confirmed,5.5556,last_red_high_break,2025-09-04 07:35:00 EDT
591,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0591_RKDA_2025-10-15_push21.67_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RKDA:2025-10-15T08:55:00+00:00,RKDA,2025-10-15,21.6696,,8.881,35.16873889875667,rebreak_confirmed,11.2409,vwap_reclaim_rebreak,2025-10-15 05:19:00 EDT
592,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0592_AGRI_2025-08-27_push21.62_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AGRI:2025-08-27T12:03:00+00:00,AGRI,2025-08-27,21.6216,,14.8649,26.35135135135136,rebreak_confirmed,9.7222,flat_shelf_break,2025-08-27 08:09:00 EDT
593,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0593_EONR_2026-03-03_push21.58_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EONR:2026-03-03T09:10:00+00:00,EONR,2026-03-03,21.5805,,2.7713,41.23010906490256,rebreak_confirmed,5.7353,single_candle_rebreak,2026-03-03 07:04:00 EST
594,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0594_BEEM_2025-09-18_push21.56_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BEEM:2025-09-18T10:13:00+00:00,BEEM,2025-09-18,21.5613,,13.3829,39.03345724907064,rebreak_confirmed,7.9511,vwap_reclaim_rebreak,2025-09-18 06:16:00 EDT
595,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0595_LIDR_2024-12-27_push21.56_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LIDR:2024-12-27T10:01:00+00:00,LIDR,2024-12-27,21.5569,,16.1677,34.13173652694613,rebreak_confirmed,9.8522,ascending_flag_break,2024-12-27 05:10:00 EST
596,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0596_TIVC_2025-12-23_push21.55_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TIVC:2025-12-23T11:34:00+00:00,TIVC,2025-12-23,21.5517,,0.431,34.913793103448285,rebreak_confirmed,5.6738,vwap_reclaim_rebreak,2025-12-23 07:05:00 EST
597,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0597_WNW_2025-04-22_push21.54_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:WNW:2025-04-22T08:11:00+00:00,WNW,2025-04-22,21.5385,,-11.2821,44.10256410256411,rebreak_confirmed,8.0169,multi_candle_flag_break,2025-04-22 07:13:00 EDT
598,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0598_CTM_2025-02-28_push21.53_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CTM:2025-02-28T14:01:00+00:00,CTM,2025-02-28,21.5315,,11.8628,22.60701226070122,rebreak_confirmed,11.5044,vwap_reclaim_rebreak,2025-02-28 09:29:00 EST
599,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0599_PXMD_2024-04-12_push21.47_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PXMD:2024-04-12T08:06:00+00:00,PXMD,2024-04-12,21.4715,,-6.2934,38.82461823229986,rebreak_confirmed,6.1905,last_red_high_break,2024-04-12 08:25:00 EDT
600,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0600_CYN_2025-06-27_push21.43_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CYN:2025-06-27T08:05:00+00:00,CYN,2025-06-27,21.4286,,8.1714,49.657142857142865,rebreak_confirmed,6.2118,ascending_flag_break,2025-06-27 04:15:00 EDT
601,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0601_KITT_2025-12-04_push21.43_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:KITT:2025-12-04T09:09:00+00:00,KITT,2025-12-04,21.4286,,-1.0989,31.86813186813186,rebreak_confirmed,8.5973,multi_candle_flag_break,2025-12-04 04:28:00 EST
602,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0602_DVLT_2025-12-22_push21.43_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DVLT:2025-12-22T09:10:00+00:00,DVLT,2025-12-22,21.4272,,8.0945,36.192873741285844,rebreak_confirmed,4.3139,flat_shelf_break,2025-12-22 04:44:00 EST
603,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0603_TWG_2025-12-08_push21.42_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TWG:2025-12-08T09:14:00+00:00,TWG,2025-12-08,21.4221,,18.5419,43.56435643564357,rebreak_confirmed,8.1542,vwap_reclaim_rebreak,2025-12-08 04:19:00 EST
