date,ticker,bar_count_raw,open_raw,close_raw,high_raw,low_raw,cum_volume_session_raw,session_vwap_raw,intraday_return_since_open_raw,session_range_pct_raw,opening_drive_30m_raw,pullback_from_session_high_raw,session_vwap_distance_raw,open_norm,close_norm,high_norm,low_norm,session_range_abs_norm,realized_vol_1d_norm,max_future_split_factor_in_day,gap_open_vs_prev_close,open_vs_prev_session_close,open_vs_prev_session_high,open_vs_prev_session_low,multi_session_return_3d_to_open,multi_session_return_5d_to_open,distance_to_prev_day_range_center,prev_day_range_pct_norm,range_expansion_vs_prev_day_norm,distance_to_n_day_high_5,distance_to_n_day_low_5,realized_vol_prev_3_sessions_norm,overnight_gap_zscore_20,year,feature_contract,feature_grain,cross_session_price_view,intraday_price_view,source_raw_root,source_split_normalized_root
2025-01-13,BNGO,522,13.8,13.194,14.4,11.706,165458.699992,12.63237028012876,-0.04391304347826086,0.19521739130434787,-0.027391304347826106,-0.08374999999999999,0.04445956755674807,0.23,0.2199,0.24,0.1951,0.044899999999999995,0.28914187632392024,0.016666666666666666,0.0004349717268379294,0.0004349717268379294,-0.014567266495287057,0.013215859030837107,-0.039665970772442494,-0.15410077234277297,-0.0008688097306689402,0.027838190517616428,6.0156249999999805,-0.20771615570099888,0.09523809523809534,0.08583766382020763,0.09923769638158376,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-14,BNGO,509,12.618,12.468,15.6,12.0,152841.716664,12.731467757949702,-0.011887779362815043,0.2853067047075606,0.03613884926295774,-0.2007692307692307,-0.020694217112963154,0.21030000000000001,0.20779999999999998,0.26,0.2,0.06,0.21549972715490837,0.016666666666666666,-0.043656207366984945,-0.043656207366984945,-0.12374999999999992,0.07790876473603281,-0.0788436268068331,-0.12265331664580714,-0.03332567225925065,0.20418371987266937,0.3363028953229399,-0.23666061705989117,0.07790876473603281,0.17486229784655982,-2.3553183284193966,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-15,BNGO,553,12.45,12.57,13.5,11.64,196388.350001,12.053704407156467,0.009638554216867545,0.14939759036144576,-0.002409638554216831,-0.06888888888888889,0.042832939601289866,0.2075,0.2095,0.225,0.194,0.031,0.2333677083158885,0.016666666666666666,-0.0014436958614051365,-0.0014436958614051365,-0.20192307692307698,0.03749999999999987,-0.09743366681165722,-0.13361169102296455,-0.09782608695652184,0.28873917228103946,-0.4833333333333333,-0.20192307692307698,0.06355715017939523,0.1824584209565142,0.17249029139900632,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-16,BNGO,513,12.57,12.006,13.14,10.644,255601.883334,11.463110775817256,-0.044868735083532174,0.19856801909307878,-0.04534606205250602,-0.08630136986301373,0.04735967703705968,0.2095,0.2001,0.219,0.1774,0.0416,0.19843329208233546,0.016666666666666666,0.0,0.0,-0.068888888888889,0.07989690721649478,-0.04729422464756716,-0.08234778799824793,-1.1102230246251565e-16,0.14797136038186157,0.3419354838709676,-0.19423076923076932,0.07989690721649478,0.24600310393157235,0.23651037096535263,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-17,BNGO,524,12.444,11.574,12.576,11.124,121138.716661,11.649278634811914,-0.06991321118611382,0.11668273866923817,-0.006268081002893,-0.07967557251908397,-0.006462085522356387,0.2074,0.1929,0.2096,0.1854,0.0242,0.21595464458146765,0.016666666666666666,0.03648175912043983,0.03648175912043983,-0.05296803652968041,0.169109357384442,-0.0019249278152068117,-0.09786863853849492,0.0464177598385469,0.20789605197401298,-0.4182692307692307,-0.2023076923076923,0.169109357384442,0.21576690918437744,2.0944683584054764,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-18,BNGO,15,11.574,11.52,11.58,11.454,440.08333400000004,11.506412785341697,-0.004665629860031162,0.010886469673405862,-0.004665629860031162,-0.005181347150259086,0.0011808384517206783,0.1929,0.192,0.193,0.19090000000000001,0.0020999999999999908,0.02513728086874116,0.016666666666666666,0.0,0.0,-0.07967557251908408,0.040453074433656866,-0.07923627684964207,-0.12278308321964537,-0.02329113924050641,0.12545360290305857,-0.9132231404958682,-0.2580769230769231,0.0873731679819616,0.21591854832656385,0.07004557643425996,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-21,BNGO,533,12.0,11.34,12.0,10.416,139997.883334,10.902270271664879,-0.05500000000000005,0.13199999999999998,-0.07150000000000001,-0.05500000000000005,0.04015032809017627,0.2,0.189,0.2,0.1736,0.026400000000000007,0.22534171484050156,0.016666666666666666,0.04166666666666674,0.04166666666666674,0.0362694300518136,0.04766893661602922,-0.0004997501249375258,-0.03753609239653499,0.041938004688721,0.010937499999999952,11.57142857142863,-0.23076923076923073,0.12739571589627974,0.1465084058441814,2.0575190137920507,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-22,BNGO,586,11.334,10.428,11.7,9.84,126117.80001,10.860288525659358,-0.07993647432503959,0.16410799364743245,-0.0058231868713604085,-0.1087179487179486,-0.03980451574909816,0.18889999999999998,0.1738,0.19499999999999998,0.164,0.030999999999999972,0.22901857061250996,0.016666666666666666,-0.0005291005291006012,-0.0005291005291006012,-0.055500000000000105,0.08813364055299533,-0.02073613271124941,-0.0983293556085919,0.011241970021413028,0.1396825396825397,0.17424242424242298,-0.1604444444444445,0.08813364055299533,0.15547788009690344,-0.07860153370744412,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-23,BNGO,684,10.422,8.04,10.8,7.512,541407.23334,8.624022399912631,-0.2285549798503168,0.31548647092688553,0.015544041450777035,-0.25555555555555565,-0.06772041778538851,0.17370000000000002,0.13399999999999998,0.18000000000000002,0.12519999999999998,0.05480000000000004,0.2300603131490577,0.016666666666666666,-0.0005753739930954849,-0.0005753739930954849,-0.10923076923076902,0.0591463414634148,-0.09531249999999991,-0.13193403298350814,-0.03231197771587724,0.17836593785960858,0.7677419354838739,-0.20684931506849302,0.0591463414634148,0.15983252210725088,-0.07847396024181953,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
2025-01-24,BNGO,682,8.1,7.602,9.3,6.936,313947.783337,7.502421527139265,-0.06148148148148136,0.291851851851852,-0.005185185185185182,-0.18258064516129036,0.01327284430773723,0.13499999999999998,0.1267,0.155,0.1156,0.039400000000000004,0.28142095107248105,0.016666666666666666,0.00746268656716409,0.00746268656716409,-0.2500000000000002,0.07827476038338665,-0.2857142857142858,-0.3001555209953344,-0.11533420707732656,0.4089552238805974,-0.28102189781021947,-0.3559160305343513,0.07827476038338665,0.22814019953402306,0.2968251073441223,2025,intraday_regime_features_v0_1,ticker_day,1m_split_normalized_v0_1,1m_raw,D:\ohlcv_1m,E:\TSIS\data\ohlcv_1m_split_normalized
