ticker,date,sample_stratum,odd_lot_trade_pct,duplicate_exact_ratio_pct_raw,max_trades_same_timestamp_raw,trade_vwap_vs_daily_vw_diff_pct_raw,scale_bucket_vw,scale_bucket_high,outside_daily_regular_pct,core_outside_daily_pct,core_outside_daily_volume_pct,outside_1m_regular_pct,outside_1m_odd_lot_pct,outside_1m_round_lot_pct,core_outside_1m_pct,outside_minutes_pct_active,rows_after_parse,acceptance_label,file,issues_list,warns_list,m.l,m.h,m.vw,m.price_min,m.price_max,m.trade_vwap,m.rows_after_parse,m.ohlcv_1m_found,m.ohlcv_daily_found,m.ohlcv_1m_path,m.ohlcv_daily_path,year_band,signature_band,severity_band,sample_manifest,sample_hash
SFE,2021-07-26,SOFT_FAIL__control,36.73997412677878,2.846054333764554,4,0.03621181329712604,~1x,~1x,0.0,0.0,0.0,17.34265734265734,15.929203539823009,17.995910020449898,17.995910020449898,0.0,773.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\SFE\year=2021\month=07\day=2021-07-26\market.parquet,[],['duplicate_exact_trade_rows_present'],7.7,7.96,7.8288,7.7,7.96,7.825965049560595,773.0,True,True,D:\ohlcv_1m\ticker=SFE\year=2021\month=07\minute_aggs_SFE_2021_07.parquet,D:\ohlcv_daily\ticker=SFE\year=2021\day_aggs_SFE_2021.parquet,recent,high_1m_conflict,sev_mid,57f_stratified_v0_1,00076d80ce2b4a2d1715ad45524f129bd1372d44
STND,2019-07-02,SOFT_FAIL__control,100.0,0.0,1,,nan,nan,0.0,,,,,,,0.0,9.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\STND\year=2019\month=07\day=2019-07-02\market.parquet,[],['missing_ohlcv_1m_reference' 'missing_ohlcv_daily_reference' 'rows_lt_10'],,,,27.7,27.89,27.703423423423427,9.0,False,False,D:\ohlcv_1m\ticker=STND\year=2019\month=07\minute_aggs_STND_2019_07.parquet,D:\ohlcv_daily\ticker=STND\year=2019\day_aggs_STND_2019.parquet,recent,mixed_review,sev_low,57f_stratified_v0_1,0002342d012a7414e2bd97d5e20e43ea9efa86df
ABUS,2023-12-28,SOFT_FAIL__control,51.78666666666667,2.3466666666666667,4,0.1105186349849417,~1x,~1x,0.0,0.0,0.0,,,,,0.0,3750.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ABUS\year=2023\month=12\day=2023-12-28\market.parquet,[],['duplicate_exact_trade_rows_present' 'off_session_trades_present'],2.48,2.55,2.5292,2.48,2.55,2.5264047626839607,3750.0,True,True,D:\ohlcv_1m\ticker=ABUS\year=2023\month=12\minute_aggs_ABUS_2023_12.parquet,D:\ohlcv_daily\ticker=ABUS\year=2023\day_aggs_ABUS_2023.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000cf3203f0e47fc80d645048f17def495dc38b
BDN,2023-04-25,SOFT_FAIL__control,43.151491365777076,4.951596023024594,12,0.0552341572243486,~1x,~1x,0.013082155939298797,0.0,0.0,3.05794343460857,6.50381679389313,0.46035216940959833,0.46035216940959833,0.2570694087403599,15288.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\BDN\year=2023\month=04\day=2023-04-25\market.parquet,[],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],3.81,4.01,3.857,3.81,4.04,3.859130381444144,15288.0,True,True,D:\ohlcv_1m\ticker=BDN\year=2023\month=04\minute_aggs_BDN_2023_04.parquet,D:\ohlcv_daily\ticker=BDN\year=2023\day_aggs_BDN_2023.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,00007d39eba4e1635321934c25453edf9dc68274
BRN,2021-07-15,SOFT_FAIL__control,38.449367088607595,0.7911392405063291,3,0.11601478068970032,~1x,~1x,0.31645569620253167,0.0,0.0,,,,,0.4048582995951417,1264.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\BRN\year=2021\month=07\day=2021-07-15\market.parquet,[],['duplicate_exact_trade_rows_present'],2.225,2.47,2.3073,2.225,2.475,2.3046231909651467,1264.0,True,True,D:\ohlcv_1m\ticker=BRN\year=2021\month=07\minute_aggs_BRN_2021_07.parquet,D:\ohlcv_daily\ticker=BRN\year=2021\day_aggs_BRN_2021.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000ea3f71a4564b2f4b5096a530d1582da9416c
CMT,2019-04-09,HARD_FAIL__daily_range__confirmed__0.10-0.25,32.55813953488372,0.0,1,0.04164653991337047,~1x,~1x,6.976744186046512,0.0,0.0,6.25,66.66666666666666,0.0,0.0,11.764705882352942,43.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CMT\year=2019\month=04\day=2019-04-09\market.parquet,['trade_price_outside_daily_range'],['trade_price_outside_1m_range'],7.39,7.74,7.4908,7.381,7.89,7.487680340988169,43.0,True,True,D:\ohlcv_1m\ticker=CMT\year=2019\month=04\minute_aggs_CMT_2019_04.parquet,D:\ohlcv_daily\ticker=CMT\year=2019\day_aggs_CMT_2019.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000c6ba1f96774c973b25f0e2ff8d5c798a8f60
CORS,2022-10-10,SOFT_FAIL__control,23.076923076923077,0.0,3,0.0004267069029636825,~1x,~1x,2.197802197802198,0.0,0.0,2.3529411764705883,13.333333333333334,0.0,0.0,5.882352941176471,91.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CORS\year=2022\month=10\day=2022-10-10\market.parquet,[],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],9.82,9.87,9.8427,9.82,9.96,9.842658000519663,91.0,True,True,D:\ohlcv_1m\ticker=CORS\year=2022\month=10\minute_aggs_CORS_2022_10.parquet,D:\ohlcv_daily\ticker=CORS\year=2022\day_aggs_CORS_2022.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000e5b59a75a59f1d2b6e145e4911e8df5ae8d9
CTEK,2020-08-28,HARD_FAIL__daily_range__confirmed__0.01-0.05,28.776978417266186,2.158273381294964,2,0.036458374158012646,~1x,~1x,1.7985611510791366,0.0,0.0,,,,,0.9900990099009901,278.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\CTEK\year=2020\month=08\day=2020-08-28\market.parquet,['trade_price_outside_daily_range'],['duplicate_exact_trade_rows_present' 'trade_price_outside_1m_range'],1.1884,1.38,1.2489,1.17,1.38,1.2484446713651405,278.0,True,True,D:\ohlcv_1m\ticker=CTEK\year=2020\month=08\minute_aggs_CTEK_2020_08.parquet,D:\ohlcv_daily\ticker=CTEK\year=2020\day_aggs_CTEK_2020.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,000052c33e22e555f67c0e5e6bfa1efc856bcda0
ESQ,2020-05-19,SOFT_FAIL__control,52.17391304347826,0.0,2,0.019128556326833027,~1x,~1x,0.0,0.0,0.0,10.377358490566039,25.190839694656486,0.0,0.0,0.0,391.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\ESQ\year=2020\month=05\day=2020-05-19\market.parquet,[],['duplicate_exact_trade_rows_present'],14.71,15.765,15.429,14.71,15.765,15.431951344955667,391.0,True,True,D:\ohlcv_1m\ticker=ESQ\year=2020\month=05\minute_aggs_ESQ_2020_05.parquet,D:\ohlcv_daily\ticker=ESQ\year=2020\day_aggs_ESQ_2020.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000a4b6a277cc2527268b8d2556cc7b9d28fd2a
EVH,2025-04-29,SOFT_FAIL__control,68.879197036683,1.3741187716573067,7,0.9336946945856494,~1x,~1x,0.01194885888397658,0.0,0.0,11.531132829307271,15.575396825396826,2.875892684809882,2.875892684809882,0.5128205128205128,16738.0,review,D:\trades_ticks_prod_2005_2026\EVH\year=2025\month=04\day=2025-04-29\market.parquet,[],['duplicate_exact_trade_rows_present'],9.295,9.91,9.7367,9.25,9.91,9.64578894867228,16738.0,True,True,D:\ohlcv_1m\ticker=EVH\year=2025\month=04\minute_aggs_EVH_2025_04.parquet,D:\ohlcv_daily\ticker=EVH\year=2025\day_aggs_EVH_2025.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000498202761f251b3d0969f7ef2cb2260759a7
INAP,2019-12-20,SOFT_FAIL__control,29.164449175093132,1.8094731240021287,4,0.661454861346642,~1x,~1x,0.0,0.0,0.0,,,,,0.0,1879.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\INAP\year=2019\month=12\day=2019-12-20\market.parquet,[],['duplicate_exact_trade_rows_present' 'off_session_trades_present'],1.0,1.07,1.0344,1.0,1.07,1.0412420890857697,1879.0,True,True,D:\ohlcv_1m\ticker=INAP\year=2019\month=12\minute_aggs_INAP_2019_12.parquet,D:\ohlcv_daily\ticker=INAP\year=2019\day_aggs_INAP_2019.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000cefaa1faf76e5096da04250f27c7fb0a0a09
IRET,2024-06-06,PASS__control,54.54545454545454,0.0,1,0.016831399265130664,~1x,~1x,0.0,0.0,0.0,8.333333333333332,50.0,0.0,0.0,0.0,22.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\IRET\year=2024\month=06\day=2024-06-06\market.parquet,[],[],19.65,19.8,19.7823,19.65,19.8,19.778970362103173,22.0,True,True,D:\ohlcv_1m\ticker=IRET\year=2024\month=06\minute_aggs_IRET_2024_06.parquet,D:\ohlcv_daily\ticker=IRET\year=2024\day_aggs_IRET_2024.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,000055963246963588432010039ec34abc872fff
IVC,2019-01-28,SOFT_FAIL__control,19.123867069486405,0.0,1,0.14300670677919403,~1x,~1x,0.030211480362537763,0.0,0.0,3.4577723378212974,13.0,1.3118440779610194,1.3118440779610194,0.3048780487804878,3310.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\IVC\year=2019\month=01\day=2019-01-28\market.parquet,[],['off_session_trades_present' 'trade_price_outside_1m_range'],4.88,5.33,5.0265,4.88,5.35,5.033688232116257,3310.0,True,True,D:\ohlcv_1m\ticker=IVC\year=2019\month=01\minute_aggs_IVC_2019_01.parquet,D:\ohlcv_daily\ticker=IVC\year=2019\day_aggs_IVC_2019.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,00002a3a31744fab1461f16728f534dec03adc87
JAQC,2021-12-21,SOFT_FAIL__control,0.0,0.0,1,0.0,~1x,~1x,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\JAQC\year=2021\month=12\day=2021-12-21\market.parquet,[],['rows_lt_10'],9.63,9.63,9.63,9.63,9.63,9.63,2.0,True,True,D:\ohlcv_1m\ticker=JAQC\year=2021\month=12\minute_aggs_JAQC_2021_12.parquet,D:\ohlcv_daily\ticker=JAQC\year=2021\day_aggs_JAQC_2021.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000e665a058165c8b6f015729d2946b476767b7
MNSBP,2023-11-14,SOFT_FAIL__control,17.647058823529413,0.0,2,0.03318899439382315,~1x,~1x,0.0,0.0,0.0,6.666666666666667,100.0,0.0,0.0,0.0,34.0,review,C:\TSIS_Data\data\trades_ticks_prod_2005_2026\MNSBP\year=2023\month=11\day=2023-11-14\market.parquet,[],['duplicate_exact_trade_rows_present' 'off_session_trades_present'],20.72,21.65,21.3434,20.72,21.65,21.35048365982945,34.0,True,True,D:\ohlcv_1m\ticker=MNSBP\year=2023\month=11\minute_aggs_MNSBP_2023_11.parquet,D:\ohlcv_daily\ticker=MNSBP\year=2023\day_aggs_MNSBP_2023.parquet,recent,near1x_low1m,sev_low,57f_stratified_v0_1,0000cdc6d653ef5c6e230974ba3db0cf321790e1
