ticker,final_policy_bucket_lt1b,file_month_count
MCAC,bad,5
MDXG,review,5
MELR,good,5
MGT,bad,5
MIST,review,5
MOBV,good,5
MTRY,good,5
MVIS,review,5
MW,review,5
MWK,review,5
NAAC,good,5
NAKA,bad,5
NBAC,bad,5
NBAC,review,5
NBEV,review,5
NBRV,review,5
NCAC,good,5
NEFF,review,5
NETC,good,5
NEUE,bad,5
NFIN,good,5
NFIN,review,5
NPA,bad,5
NPA,review,5
NVTR,review,5
OCA,bad,5
OGXI,review,5
OMIC,review,5
OMP,review,5
ONCR,review,5
OPHT,review,5
OPNT,review,5
OPTU,bad,5
ORIA,good,5
OSPR,review,5
OTIC,review,5
OXUS,good,5
PDC,review,5
PEPL,good,5
PFTA,good,5
PGAC,good,5
PGSS,good,5
PHMD,bad,5
PIC,good,5
POAI,review,5
PRHIZ,review,5
PRZM,review,5
PTOC,good,5
PTPI,review,5
PWUP,good,5
QTEK,review,5
QTNT,review,5
QUOT,review,5
RADA,good,5
RBCN,bad,5
RENE,good,5
REVB,review,5
RGLS,review,5
RILYG,review,5
RNTX,review,5
ROCH,bad,5
RWT,review,5
RYDE,review,5
SAIH,review,5
SAMA,bad,5
SBE,good,5
SCNX,review,5
SCOR,review,5
SCPE,bad,5
SCPS,review,5
SDLP,review,5
SERV,review,5
SHIM,review,5
SHLO,review,5
SMBC,review,5
SMMC,good,5
SNI,review,5
SNII,bad,5
SOS,bad,5
SPCM,good,5
SPEG,review,5
SPK,good,5
SQL,review,5
SRG,review,5
STAK,review,5
STBX,review,5
STEM,review,5
STRE,good,5
STXB,review,5
SUGP,review,5
SWBK,bad,5
TBCP,good,5
TBIO,review,5
TBMC,good,5
TCRT,review,5
TDAY,bad,5
TKNO,review,5
TPGY,review,5
TRNE,good,5
TROV,review,5
TRUG,review,5
TUES,review,5
TZPS,good,5
ULY,review,5
USCB,review,5
VBFC,good,5
VBIV,review,5
VCKA,good,5
VERY,bad,5
VHAQ,good,5
VINO,review,5
VMGA,good,5
VVOS,review,5
WEYS,review,5
WHLRL,review,5
WNW,review,5
WPF,review,5
WPRT,review,5
WVFC,good,5
XAIR,review,5
ZONE,review,5
ACTT,good,4
ACUR,review,4
AEAC,good,4
AFIB,review,4
AFJK,good,4
AGFS,review,4
AGGR,good,4
AHRN,good,4
AIFE,review,4
AIM,review,4
AKIC,good,4
ALAC,bad,4
ALPP,review,4
AMHC,good,4
AMRH,review,4
AMRS,review,4
AMZE,review,4
ANIX,review,4
ANNA,review,4
ANTH,review,4
AONC,review,4
APAC,good,4
APGN,review,4
APOL,bad,4
APTM,good,4
AREN,review,4
ARTE,good,4
ASC,good,4
ASPC,bad,4
ASPI,review,4
ATA,good,4
ATHR,review,4
ATMV,bad,4
AURC,bad,4
AVCT,review,4
AVGR,review,4
AVR,review,4
AVTX,review,4
AXDX,review,4
AYRO,review,4
BBCP,review,4
BCAL,review,4
BCLI,review,4
BCSA,good,4
BFX,bad,4
BHSE,bad,4
BKSC,bad,4
BMTX,review,4
BPMP,review,4
BRQS,good,4
BSTG,review,4
BTCT,review,4
BWAC,bad,4
BWMN,review,4
BXG,review,4
BYND,review,4
CBAN,good,4
CBNA,review,4
CDAQ,good,4
CEI,review,4
CFMS,review,4
CGI,review,4
CHAA,bad,4
CHPM,good,4
CHRO,review,4
CJMB,review,4
CLBR,good,4
COOL,good,4
CPAQ,review,4
CREC,good,4
CRON,review,4
CRR,review,4
CTAC,bad,4
CUEN,review,4
CVII,bad,4
DECA,bad,4
DFBG,bad,4
DHBC,good,4
DMN,bad,4
DNAA,bad,4
DNAB,bad,4
DNZ,good,4
DPRX,review,4
DRMA,review,4
DRRX,review,4
DSY,review,4
DVLT,review,4
EAR,review,4
EBIO,review,4
ELUT,review,4
ELYS,review,4
ENTF,good,4
ETS,bad,4
ETS,review,4
EXOZ,bad,4
FLYA,good,4
FNTE,review,4
FRC,review,4
FSRX,good,4
FWAC,good,4
GAIA,review,4
GAN,review,4
GBL,review,4
GDC,review,4
GEEX,good,4
GELS,review,4
GHIX,good,4
GIAC,good,4
GLE,review,4
GLEO,bad,4
GLST,good,4
GNSS,review,4
GOGN,good,4
GRAF,bad,4
GRSV,review,4
GSQD,good,4
GTBP,review,4
GXII,good,4
HCTI,review,4
HEK,review,4
HFBL,good,4
HORI,review,4
HPCO,review,4
HPK,review,4
HPX,good,4
HSCS,review,4
HTAQ,review,4
HVII,good,4
HWAY,bad,4
HYRE,review,4
HZN,review,4
ICNC,good,4
IFRX,review,4
IMAQ,bad,4
IMBI,review,4
IMPL,review,4
IMTE,good,4
INAQ,bad,4
INSG,review,4
IOR,good,4
IOTS,review,4
ISBA,review,4
JDZG,review,4
JZXN,review,4
KLAQ,good,4
KNSW,good,4
KRNL,good,4
KRT,good,4
KURI,review,4
KVHI,review,4
LATN,bad,4
LAX,good,4
LGCY,review,4
LGP,review,4
LGPS,review,4
LIBY,good,4
LIVX,review,4
LOAC,bad,4
LOKM,good,4
LPBB,good,4
LTRN,review,4
LUXH,review,4
MACC,good,4
MBLX,review,4
MBRX,review,4
MDBH,bad,4
MDH,good,4
MDVL,review,4
MEI,review,4
MEKA,bad,4
MEOA,good,4
MFAC,bad,4
MGYR,good,4
MIRA,review,4
MITA,good,4
MLAC,bad,4
MLAI,good,4
MNK,good,4
MRT,review,4
MSW,review,4
MULN,review,4
NC,review,4
NCPL,review,4
NFNT,good,4
NH,review,4
NMMC,good,4
NTIP,good,4
NVLS,review,4
NXTT,review,4
OAC,good,4
ODYS,bad,4
OMAD,review,4
OPTX,review,4
ORIQ,good,4
ORPN,good,4
ORSN,good,4
PAMT,review,4
PATI,bad,4
PBNC,bad,4
PCC,review,4
PCCT,good,4
PDOT,good,4
PEGR,good,4
PEI,review,4
PIAI,good,4
PIC,bad,4
PIPP,review,4
PNAC,good,4
PRHI,review,4
PTVCA,good,4
PVAC,review,4
QDRO,good,4
QTI,review,4
QUMS,review,4
RDGT,bad,4
RDVT,review,4
RENO,review,4
REVE,good,4
RJAC,good,4
RMGC,good,4
ROCC,review,4
RONI,good,4
RPLA,bad,4
RTTR,review,4
RVSB,review,4
SANB,good,4
SATL,review,4
SAVE,review,4
SBEA,bad,4
SCPE,good,4
SCVX,bad,4
SDA,review,4
SDAC,good,4
SFHG,review,4
SGTX,review,4
SHCA,good,4
SHQA,good,4
SHUA,good,4
SIC,review,4
SILC,review,4
SKYH,review,4
SLNA,review,4
SLP,review,4
SNNA,review,4
SPHL,review,4
SPRC,review,4
SRTS,good,4
SRXH,review,4
STSS,review,4
SUP,review,4
SWBK,review,4
SXTC,review,4
SYRA,review,4
TCDA,review,4
TCVA,good,4
TGR,good,4
THBR,good,4
TINV,bad,4
TIVC,review,4
TMKRW,good,4
TMSR,good,4
TOPP,review,4
TOYO,review,4
TPBA,good,4
TPRE,good,4
TRMR,bad,4
UBCP,bad,4
UPLD,review,4
USU,bad,4
VBIX,review,4
VII,bad,4
VSTE,review,4
VSTM,review,4
VTIQ,bad,4
VVPR,good,4
VYNE,review,4
WFCF,bad,4
WPCS,bad,4
WTBA,review,4
WXM,review,4
XBIT,review,4
XGN,review,4
XIN,bad,4
YCBD,review,4
ZGM,bad,4
ZGYH,good,4
ZIOP,review,4
ZJK,review,4
ZT,good,4
ZVO,review,4
AAGR,review,3
AAN,review,3
ACAH,good,3
ACRO,good,3
ADER,good,3
ADES,review,3
AFAQ,good,3
AFAR,good,3
AFJK,bad,3
AKBA,review,3
ALN,bad,3
ALRS,review,3
AMRB,bad,3
AMTI,review,3
ANVS,review,3
ANY,review,3
APPY,review,3
APTX,review,3
APVO,review,3
ATHX,review,3
ATIS,review,3
ATLCZ,bad,3
ATV,bad,3
AVCO,review,3
AXAC,good,3
AXLA,review,3
BACK,review,3
BBW,review,3
BEAT,review,3
BEBE,bad,3
BGSX,good,3
BLNK,review,3
BNNR,good,3
BODI,review,3
BOLT,review,3
BORR,review,3
BOTJ,bad,3
BREZ,bad,3
BSFC,review,3
BTAI,review,3
BTAQU,good,3
BTNB,review,3
CAPN,good,3
CBAK,bad,3
CCH,bad,3
CDZI,review,3
CFFA,bad,3
CFIV,bad,3
CGBD,review,3
CGTX,review,3
CIA,review,3
CLMB,review,3
CMPI,review,3
CNAT,review,3
CNSP,review,3
COEP,review,3
COSM,review,3
COYA,review,3
CPS,review,3
CPTK,good,3
CRGE,review,3
CRKN,review,3
CRXT,review,3
CSTA,good,3
CTOR,review,3
CTT,review,3
CWBC,good,3
CYCU,review,3
DCIX,review,3
DEXO,review,3
DHIL,review,3
DKI,review,3
DMYQ,review,3
DNAI,bad,3
DPHC,bad,3
DPRX,bad,3
DRCT,review,3
DSAC,bad,3
DSKE,review,3
DSWL,bad,3
EFUT,review,3
EIGR,review,3
EJFA,bad,3
EK,review,3
ELA,review,3
ELVT,review,3
EMMS,bad,3
ENFY,bad,3
EOCW,good,3
EPHY,bad,3
EQHA,good,3
EXPC,good,3
FCUV,review,3
FINM,good,3
FLAC,good,3
FLXS,review,3
FMAC,review,3
FOSL,review,3
FOSLL,review,3
FOXW,good,3
FRAC,review,3
FRGT,review,3
FRON,good,3
FRW,good,3
FSB,review,3
GACQ,good,3
GANX,review,3
GETR,review,3
GFED,bad,3
GFX,good,3
GGGV,good,3
GGMC,good,3
GGR,review,3
GHIV,good,3
GHIV,review,3
GIGA,bad,3
GITS,review,3
GLAQ,good,3
GLEO,good,3
GLSI,review,3
GLTA,good,3
GLXG,review,3
GNAC,good,3
GNRS,good,3
GNTY,review,3
GOBI,good,3
GPAK,bad,3
GSD,good,3
GSIW,review,3
GTPA,good,3
GWAV,review,3
HAIA,good,3
HDY,bad,3
HEAR,review,3
HHGC,bad,3
HHLA,good,3
HMAC,review,3
HMNY,review,3
HOFV,review,3
HOOK,review,3
HPX,bad,3
HSAQ,bad,3
HSPT,good,3
HUHU,review,3
HYFM,review,3
ICON,review,3
IIII,good,3
IMBIL,review,3
IMXI,review,3
INAC,good,3
INHD,review,3
INLF,review,3
INTZ,review,3
INVT,review,3
IPAX,good,3
IPOA,bad,3
IPVF,good,3
IQMD,good,3
IRRX,good,3
ISUN,review,3
ITEK,review,3
ITQ,good,3
IVAC,review,3
JEM,review,3
JFBR,review,3
JGGC,bad,3
JTAI,review,3
JUN,good,3
KAIR,good,3
KBSF,good,3
KIII,good,3
KIN,review,3
KSI,good,3
KSMT,bad,3
KURI,bad,3
KYCH,good,3
KZR,review,3
LASE,review,3
LEGA,good,3
LENS,bad,3
LFLY,review,3
LFVN,review,3
LGHL,review,3
LITB,bad,3
LKSP,review,3
LLAP,review,3
LLIT,good,3
LNFA,bad,3
LPTN,review,3
LPTV,review,3
LRFC,bad,3
LVLU,review,3
LVRA,good,3
MAAS,review,3
MACI,good,3
MG,review,3
MGTA,review,3
MITT,review,3
MLND,review,3
MOBX,review,3
MOXC,good,3
MPET,bad,3
MRKR,review,3
MSDA,good,3
MTVA,review,3
MYE,review,3
MYNZ,review,3
NAUH,bad,3
NBSE,review,3
NEXA,review,3
NFYS,good,3
NGC,good,3
NHLD,bad,3
NICK,bad,3
NMTC,review,3
NOAC,bad,3
NOGN,review,3
NOR,bad,3
NSEC,good,3
NSTD,good,3
NUS,review,3
NVCT,review,3
NWBO,review,3
NXTC,review,3
NXTD,review,3
OCEA,review,3
OCIR,good,3
ODV,review,3
OPA,good,3
OPBK,review,3
OPRX,review,3
OPXA,review,3
ORC,review,3
ORIQ,review,3
OXAC,good,3
PANA,bad,3
PCB,review,3
PGAC,review,3
PHX,review,3
PIAI,bad,3
PLMK,good,3
PME,good,3
PNBK,good,3
PNRG,good,3
PNTM,good,3
POCI,bad,3
PRHI,bad,3
PRKR,review,3
PRLH,good,3
PRSR,bad,3
PTE,review,3
PTHL,review,3
PTMN,review,3
PUCK,good,3
PXLW,review,3
QIPT,review,3
QNCX,review,3
QPAC,review,3
QUMS,good,3
QVCB,good,3
RAM,bad,3
RAY,review,3
RCHG,bad,3
RENO,bad,3
RGR,review,3
RIBB,good,3
RILY,review,3
RILYG,bad,3
RMG,bad,3
RNER,good,3
ROCH,review,3
ROI,review,3
ROSG,good,3
RRTS,review,3
RSLS,review,3
RVPH,review,3
SAII,review,3
SCAQ,good,3
SCTL,review,3
SENS,review,3
SGN,review,3
SGNL,bad,3
SHAP,good,3
SHBI,review,3
SHLS,review,3
SHPH,review,3
SLAM,bad,3
SLE,review,3
SMMC,bad,3
SMP,review,3
SMTX,good,3
SNYR,review,3
SOFO,bad,3
SPFI,review,3
SPRB,review,3
SQZ,review,3
SSRI,bad,3
SVFC,bad,3
SVII,good,3
SWET,good,3
SYRX,review,3
TBRG,review,3
TDOC,review,3
TEKK,bad,3
TELA,review,3
TEN,review,3
TETC,good,3
TGAA,good,3
TGL,review,3
THAC,good,3
THAR,review,3
TINV,good,3
TLF,bad,3
TLGT,review,3
TLPH,review,3
TLYS,review,3
TMAC,good,3
TPLM,bad,3
TRNR,review,3
TRNX,review,3
TRTL,good,3
TSE,review,3
TSIB,good,3
TYME,review,3
UOKA,review,3
UROV,review,3
UTAA,good,3
VACH,good,3
VAQC,good,3
VCIC,good,3
VEL,review,3
VINC,review,3
VSEE,review,3
VSME,review,3
VTAK,review,3
VWE,review,3
WAVC,good,3
WLDS,review,3
WLGS,review,3
WNNR,bad,3
WNNR,good,3
WPG,review,3
XFIN,good,3
XON,good,3
ZGM,review,3
AAIC,review,2
ABL,review,2
ACAM,bad,2
ACAQ,bad,2
ACGN,review,2
AFTR,good,2
AGH,review,2
AIFE,good,2
AIRE,review,2
ALLK,review,2
AMHC,bad,2
ANDA,bad,2
APWC,good,2
APXT,good,2
ARCK,good,2
ARGU,good,2
ARSD,review,2
ARTW,good,2
ASAQ,bad,2
ASCB,good,2
ASUR,review,2
ATAK,bad,2
ATER,review,2
AURC,good,2
AUVI,review,2
AVD,review,2
AVXL,review,2
AWSM,review,2
AXN,bad,2
BCEL,review,2
BCML,review,2
BCOW,good,2
BCSF,review,2
BCTF,good,2
BEAG,good,2
BETR,review,2
BGS,review,2
BHFAO,review,2
BIOT,good,2
BITE,bad,2
BITE,good,2
BIVI,review,2
BLSA,bad,2
BLTS,bad,2
BMBL,review,2
BMGL,review,2
BNSO,good,2
BOLD,review,2
BOSC,good,2
BOW,review,2
BPT,review,2
BRLI,bad,2
BSAQ,bad,2
BSGA,bad,2
BTBT,review,2
BTMD,review,2
BURU,review,2
BWAC,good,2
BWAQ,bad,2
BYTS,good,2
CAP,review,2
CARE,review,2
CBIO,review,2
CCCX,review,2
CCLD,review,2
CCX,good,2
CDAK,review,2
CELU,review,2
CENN,review,2
CFSB,bad,2
CGRN,review,2
CHMI,good,2
CHPM,bad,2
CIIT,review,2
CLAC,review,2
CLIK,review,2
CLNE,review,2
CLPR,review,2
CLRM,good,2
COMS,review,2
COVA,good,2
CPAA,bad,2
CPBI,bad,2
CRCM,review,2
CRDS,bad,2
CRTD,review,2
CSAI,review,2
CSTR,review,2
CSU,review,2
CSV,review,2
CURR,review,2
CXAC,good,2
CYTO,review,2
CYXT,review,2
DFPH,good,2
DHRM,review,2
DLCA,good,2
DMS,review,2
DMYT,review,2
DSWL,good,2
DTC,review,2
DYNX,bad,2
EBET,review,2
EBF,review,2
ECX,review,2
EDTX,bad,2
EFSI,review,2
EGG,review,2
EGI,bad,2
EJH,review,2
ELAB,review,2
ELOX,review,2
ENVB,review,2
ENVX,review,2
EPWR,good,2
EQFN,good,2
ESA.U,review,2
ESM,good,2
ESSC,good,2
ETHM,review,2
EVGN,good,2
FATE,review,2
FES,review,2
FIEE,review,2
FIGX,good,2
FIII,review,2
FLYX,review,2
FORL,good,2
FRSG,bad,2
FRXB,good,2
FSBC,good,2
FSNB,good,2
FSRV,good,2
FSTR,review,2
FTAC,good,2
FTEL,review,2
FTHM,review,2
FTOC,review,2
FTVI,good,2
FVAM,good,2
FVIV,good,2
FVT,good,2
GEVO,review,2
GFGD,bad,2
GFX,bad,2
GIIX,bad,2
GLHA,good,2
GLT,review,2
GNCA,review,2
GPAQ,bad,2
GPMT,review,2
GRNV,bad,2
GROM,review,2
GRTS,review,2
GTHX,review,2
GTPB,good,2
GWII,good,2
HAIR,review,2
HCCH,review,2
HDRA,good,2
HDSN,review,2
HIGA,bad,2
HKPD,review,2
HLAH,good,2
HMCO,bad,2
HMPT,review,2
HOWL,review,2
HPR,review,2
HSAC,review,2
HTCO,review,2
HYAC,bad,2
HYMC,review,2
IACA,review,2
ICU,review,2
IEA,review,2
IGAC,good,2
IIAC,bad,2
III,review,2
IKNX,good,2
IMA,review,2
IMG,review,2
IMMX,review,2
INAP,review,2
INBS,review,2
INNT,review,2
INTG,good,2
IOAC,bad,2
IOAC,good,2
IPXX,bad,2
IRNT,review,2
ITHX,good,2
ITRN,review,2
IVCB,good,2
IVP,good,2
JCTC,bad,2
JFK,bad,2
JONE,review,2
JWAC,bad,2
JWSM,bad,2
JYAC,good,2
KALA,review,2
KLTO,review,2
KPLT,review,2
KRNT,review,2
KWAC,good,2
LATG,bad,2
LDHA,good,2
LEAF,good,2
LESL,review,2
LFWD,review,2
LGAC,good,2
LHDX,review,2
LINK,good,2
LITM,review,2
LITT,good,2
LKSP,good,2
LOCC,good,2
LOVE,review,2
LPA,review,2
LRHC,review,2
LSDI,review,2
LUCD,review,2
LUCY,review,2
MACU,good,2
MAIA,review,2
MARX,good,2
MBINN,bad,2
MCAF,bad,2
MCBS,review,2
MCTR,review,2
MED,review,2
METX,good,2
MIC,review,2
MIFI,bad,2
MIGI,review,2
MLR,review,2
MOBV,bad,2
MOGO,good,2
MOV,review,2
MPET,review,2
MSAC,good,2
MSAI,review,2
MVLA,review,2
MWYN,review,2
NBST,good,2
NCL,review,2
NDAC,bad,2
NDN,review,2
NETD,good,2
NEXI,review,2
NHLD,good,2
NMG,review,2
NRIM,review,2
NSP,review,2
NTCL,review,2
NUWE,review,2
NWHM,review,2
NWTN,review,2
OCLS,review,2
OEPW,good,2
OMEG,bad,2
OMEG,good,2
OMGA,review,2
ONEG,review,2
ONMD,review,2
ONP,bad,2
ONVO,review,2
OPI,review,2
ORKT,review,2
OSA,bad,2
OSMT,review,2
OSTK,review,2
OTLK,review,2
OTRA,good,2
OVAS,review,2
PACW,review,2
PALI,review,2
PAQC,good,2
PBHC,good,2
PCSB,review,2
PDLI,review,2
PEIX,review,2
PFIN,good,2
PHIC,good,2
PHUN,review,2
PMGM,bad,2
PMI,review,2
PNST,review,2
POL,review,2
PPCB,review,2
PPSI,good,2
PRST,review,2
PSFE,review,2
PTHS,review,2
PTK,good,2
QFTA,bad,2
QHC,review,2
QRTEB,good,2
RCAC,bad,2
REI,good,2
RGNT,bad,2
RGNT,review,2
RIVE,bad,2
RMAX,good,2
RMO,review,2
RNER,bad,2
ROLR,review,2
RPT,review,2
RVAC,good,2
RVI,review,2
SBDS,review,2
SBFM,review,2
SCLE,good,2
SCOA,bad,2
SCVX,good,2
SEPA,good,2
SFBC,bad,2
SFTW,good,2
SGAM,bad,2
SGNL,review,2
SIGA,review,2
SIRE,review,2
SLAM,good,2
SLCR,bad,2
SLNA,good,2
SMIH,good,2
SNAK,review,2
SNCE,review,2
SNRH,good,2
SOAC,review,2
SOBR,review,2
SOND,review,2
SOS,review,2
SPEG,good,2
SPP,bad,2
SPTK,good,2
SQBG,review,2
SRAC,good,2
SREV,review,2
SRLP,good,2
SSPK,good,2
SST,review,2
STRO,review,2
SURF,review,2
SVBI,bad,2
SVC,review,2
SVFB,good,2
SVII,bad,2
SXTP,review,2
SYRS,review,2
SYRX,bad,2
TBMC,bad,2
THCP,good,2
TKAI,review,2
TKAT,good,2
TKKS,bad,2
TLOG,review,2
TLRD,review,2
TMBR,review,2
TMTC,bad,2
TMTC,good,2
TOI,review,2
TPUB,review,2
TRKA,review,2
TRTX,review,2
TSP,review,2
TTOO,review,2
TWCB,good,2
TWER,bad,2
TWNI,good,2
UMRX,review,2
UPH,review,2
URGN,review,2
URRE,review,2
USWS,review,2
UTRS,review,2
VCIC,bad,2
VCXA,bad,2
VENA,bad,2
VERB,review,2
VERU,review,2
VHAQ,bad,2
VHNA,bad,2
VIA,review,2
VIRX,review,2
VMAC,bad,2
VNTR,review,2
VOSO,bad,2
VOXX,review,2
VRAY,review,2
WARR,good,2
WBEV,review,2
WCFB,good,2
WEBK,good,2
WNEB,review,2
WOK,review,2
WPCA,good,2
WPCB,good,2
WTRE,review,2
WWAC,good,2
WWR,review,2
XGTI,review,2
XPON,review,2
YOD,review,2
YSXT,review,2
ZGYH,bad,2
ZLS,good,2
ZYXI,review,2
ABAC,bad,1
ABGI,bad,1
ABTL,review,1
ABUS,review,1
ACHV,review,1
ACIC,review,1
ACII,bad,1
ACII,good,1
ACOG,review,1
ACRV,review,1
ACRX,review,1
ACTG,review,1
ACTT,bad,1
ACUR,bad,1
ADN,review,1
ADOC,bad,1
ADV,review,1
AEON,review,1
AFAR,bad,1
AFI,review,1
AFIN,review,1
AGAC,good,1
AGFY,review,1
AGL,review,1
AGS,review,1
AGTC,good,1
AHP,good,1
AIEV,review,1
AILE,review,1
AIRS,review,1
AKAO,review,1
AKUS,good,1
AKUS,review,1
ALDF,good,1
ALGS,review,1
ALLR,review,1
ALTU,good,1
ALZN,review,1
AMC,good,1
AMC,review,1
AMIX,review,1
AMPL,review,1
ANGI,review,1
APAC,bad,1
APLP,review,1
APOL,review,1
APPH,review,1
APRI,review,1
APRN,review,1
APTO,review,1
APUS,review,1
AQST,review,1
ARBE,review,1
ARBG,bad,1
ARCK,bad,1
ARCT,review,1
ARCW,bad,1
ARIZ,bad,1
ARPO,good,1
ARVN,review,1
ARYD,bad,1
ASAQ,good,1
ASFI,bad,1
ASPC,good,1
ASRT,review,1
ASTL,review,1
ATA,bad,1
ATEK,good,1
ATLCL,bad,1
ATLN,review,1
ATMC,bad,1
ATRS,review,1
AURA,review,1
AUS,bad,1
AVAC,good,1
AVIR,good,1
AVO,review,1
AXAS,review,1
BACC,good,1
BAFN,good,1
BCOV,review,1
BCOW,bad,1
BCRH,good,1
BCSA,bad,1
BDTX,review,1
BENE,good,1
BEPC,review,1
BFRG,review,1
BFX,review,1
BGFV,review,1
BGMS,review,1
BH,review,1
BHAT,good,1
BHFAN,review,1
BHIL,review,1
BHRB,review,1
BHSE,good,1
BIOD,bad,1
BIOD,review,1
BIPC,review,1
BLSA,good,1
BMAQ,good,1
BMRA,good,1
BMRC,review,1
BNBX,review,1
BOXD,good,1
BOXD,review,1
BOXL,good,1
BRLT,review,1
BRMK,review,1
BRR,review,1
BRS,review,1
BSET,review,1
BSKY,good,1
BSTC,review,1
BTAQU,bad,1
BTM,review,1
BVSN,bad,1
BWBBP,good,1
BWINB,review,1
BYTS,bad,1
BZFD,review,1
CABA,review,1
CAL,review,1
CALA,review,1
CAMP,review,1
CAPS,review,1
CAPT,review,1
CARA,review,1
CARM,review,1
CASA,review,1
CAUD,review,1
CCAC,good,1
CCAI,bad,1
CCBG,review,1
CCRC,good,1
CCRD,review,1
CCVI,bad,1
CCVI,good,1
CDIO,review,1
CDT,review,1
CETU,bad,1
CFIV,good,1
CFMS,good,1
CFV,bad,1
CFV,good,1
CGC,review,1
CGRO,good,1
CGTL,review,1
CHAQ,good,1
CHEA,bad,1
CHGG,good,1
CIIC,good,1
CISO,review,1
CIVB,review,1
CJET,good,1
CJJD,good,1
CKX,bad,1
CLAY,bad,1
CLDB,bad,1
CLDI,review,1
CLFD,review,1
CLIM,bad,1
CLIM,good,1
CLNN,review,1
CLST,bad,1
CLVR,review,1
CLXT,review,1
CMBM,review,1
CMND,review,1
CMP,review,1
CNDT,review,1
CNFRZ,good,1
CNIT,good,1
CNTB,review,1
CNTY,review,1
COLI,good,1
CONN,review,1
CONX,good,1
COOK,review,1
COVA,bad,1
CPAH,good,1
CPF,review,1
CPLG,review,1
CPSI,review,1
CPSR,good,1
CREC,bad,1
CRHC,good,1
CRIS,review,1
CRML,review,1
CRU,bad,1
CRVO,review,1
CSCI,bad,1
CSG,bad,1
CSTR,good,1
CTAQ,bad,1
CTAQ,good,1
CTEV,review,1
CTIB,good,1
CTRM,good,1
CTRV,review,1
CUE,review,1
CULL,bad,1
CULL,good,1
CUTR,review,1
CVGI,review,1
CVR,bad,1
CVRX,good,1
CXAI,review,1
CZNC,review,1
DAAQ,bad,1
DBI,review,1
DCAR,review,1
DCRD,bad,1
DCRD,good,1
DEVS,review,1
DFFN,good,1
DFNS,good,1
DGNU,good,1
DGSE,bad,1
DHCA,bad,1
DIST,bad,1
DLCA,bad,1
DLHC,good,1
DLTH,review,1
DMK,review,1
DMN,review,1
DMYS,good,1
DMYT,good,1
DNAB,good,1
DNAD,bad,1
DNAI,review,1
DNMR,review,1
DOMO,review,1
DOUG,review,1
DPRO,review,1
DRAM,review,1
DRDB,good,1
DRQ,review,1
DSPG,review,1
DSSI,review,1
DTIL,review,1
DTRT,good,1
DUO,review,1
DWTX,review,1
DYNX,good,1
EAF,review,1
EDNC,good,1
EEX,good,1
EEX,review,1
EFTR,review,1
EFUT,good,1
EGHT,review,1
EJFA,good,1
EKSO,review,1
ELBM,review,1
ELGX,review,1
ELSE,good,1
ELTX,review,1
EMBK,review,1
EMCF,bad,1
EMPD,review,1
ENCP,bad,1
ENGS,review,1
ENJY,review,1
ENPC,good,1
ENRJ,good,1
EOLS,review,1
EPM,review,1
EPSN,good,1
EQBK,review,1
EQC,review,1
EVE,good,1
EVH,review,1
FACA,good,1
FACT,bad,1
FARM,review,1
FATP,bad,1
FAZE,review,1
FBIO,review,1
FBLG,review,1
FBM,review,1
FBSS,good,1
FCAX,good,1
FEAM,review,1
FEBO,good,1
FFAI,review,1
FFBW,good,1
FGEN,review,1
FGL,review,1
FHCO,bad,1
FIXX,review,1
FLYE,review,1
FMBH,review,1
FNBC,review,1
FOSLL,bad,1
FOXO,review,1
FRBK,review,1
FRBN,bad,1
FREE,review,1
FRST,review,1
FSAM,review,1
FSEA,bad,1
FSRD,review,1
FSSI,bad,1
FTEV,good,1
FTSI,review,1
FUFU,review,1
FUSB,bad,1
FVIV,bad,1
FWAC,bad,1
FXNC,good,1
FZT,bad,1
FZT,good,1
GACQ,bad,1
GAINL,bad,1
GALE,review,1
GATE,bad,1
GAUZ,review,1
GBNY,bad,1
GBRG,bad,1
GCO,review,1
GENK,review,1
GENQ,bad,1
GFED,good,1
GGPI,good,1
GGPI,review,1
GHM,review,1
GIA,bad,1
GLAQ,bad,1
GLS,review,1
GLST,bad,1
GLTA,bad,1
GMDA,good,1
GMLP,review,1
GNLN,review,1
GOAC,good,1
GOSS,review,1
GP,review,1
GPCO,bad,1
GPRK,good,1
GRCE,review,1
GREE,review,1
GREEL,bad,1
GRI,review,1
GRNA,review,1
GROV,review,1
GRYP,review,1
GTS,review,1
GUTS,review,1
GWGH,good,1
GXAI,review,1
GYRE,review,1
GYRO,bad,1
HA,review,1
HARP,review,1
HCAR,bad,1
HCCC,bad,1
HCDI,review,1
HCHL,review,1
HCIC,good,1
HCII,good,1
HCWC,review,1
HDRA,review,1
HEBT,good,1
HGEN,review,1
HHLA,bad,1
HIII,good,1
HIIQ,review,1
HIND,review,1
HLGN,review,1
HLTH,good,1
HLVX,review,1
HLXA,bad,1
HMA,bad,1
HMAC,bad,1
HMG,bad,1
HNNAZ,good,1
HOTR,bad,1
HOVR,review,1
HPP,review,1
HRTG,review,1
HSAQ,good,1
HSHP,review,1
HSPO,bad,1
HTBX,review,1
HTPA,good,1
HVII,bad,1
HVT,review,1
HVT.A,bad,1
HYPR,review,1
IBG,review,1
ICD,review,1
IDXG,review,1
IEA,good,1
IFIN,bad,1
ILPT,review,1
IMAQ,good,1
IMRX,review,1
INDT,review,1
INPX,review,1
INR,good,1
INSE,good,1
