"year","ticker","status","issue","run_id","final_dir_exists","commit_exists","failure_json"
"2017","EFC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EFC.json"
"2017","EFR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EFR.json"
"2017","EGAN","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EGAN.json"
"2017","EGAS","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EGAS.json"
"2017","EGL","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EGL.json"
"2017","EGO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EGO.json"
"2017","EHIC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EHIC.json"
"2017","EHTH","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EHTH.json"
"2017","EIO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EIO.json"
"2017","ELNK","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ELNK.json"
"2017","ELON","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ELON.json"
"2017","EMCI","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EMCI.json"
"2017","EMF","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EMF.json"
"2017","ENDP","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ENDP.json"
"2017","ENIA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ENIA.json"
"2017","ENO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ENO.json"
"2017","ENRJ","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ENRJ.json"
"2017","ENVA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ENVA.json"
"2017","EPIX","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EPIX.json"
"2017","EPR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EPR.json"
"2017","EQC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EQC.json"
"2017","ERA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ERA.json"
"2017","ERII","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ERII.json"
"2017","ES","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ES.json"
"2017","ESTE","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ESTE.json"
"2017","ETV","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\ETV.json"
"2017","EVC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EVC.json"
"2017","EVN","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EVN.json"
"2017","EVOK","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EVOK.json"
"2017","EVOL","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EVOL.json"
"2017","EVR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EVR.json"
"2017","EXFO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EXFO.json"
"2017","EXPR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EXPR.json"
"2017","EXXI","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EXXI.json"
"2017","EYES","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EYES.json"
"2017","EZPW","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\EZPW.json"
"2017","FANG","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FANG.json"
"2017","FBR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FBR.json"
"2017","FCNCA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FCNCA.json"
"2017","FENG","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FENG.json"
"2017","FEO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FEO.json"
"2017","FFA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FFA.json"
"2017","FFBW","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FFBW.json"
"2017","FFC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FFC.json"
"2017","FFWM","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FFWM.json"
"2017","FGB","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FGB.json"
"2017","FI","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FI.json"
"2017","FICO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FICO.json"
"2017","FLIC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FLIC.json"
"2017","FLIR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FLIR.json"
"2017","FMC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FMC.json"
"2017","FMN","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FMN.json"
"2017","FMNB","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FMNB.json"
"2017","FMO","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FMO.json"
"2017","FNBG","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FNBG.json"
"2017","FNCX","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FNCX.json"
"2017","FOLD","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FOLD.json"
"2017","FORK","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FORK.json"
"2017","FPI","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FPI.json"
"2017","FRA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FRA.json"
"2017","FRTA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FRTA.json"
"2017","FSBW","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FSBW.json"
"2017","FSV","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FSV.json"
"2017","FTD","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FTD.json"
"2017","FTFT","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FTFT.json"
"2017","FTNW","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FTNW.json"
"2017","FTS","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FTS.json"
"2017","FUND","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FUND.json"
"2017","FUSB","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FUSB.json"
"2017","FVE","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FVE.json"
"2017","FWONA","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FWONA.json"
"2017","FWRD","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\FWRD.json"
"2017","GABC","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GABC.json"
"2017","GALT","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GALT.json"
"2017","GBL","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GBL.json"
"2017","GBR","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GBR.json"
"2017","GBX","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GBX.json"
"2017","GCAP","failed","FileExistsError(17, 'No se puede crear un archivo que ya existe')","qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z","True","False","C:\TSIS_Data\data\data_foundation_outputs\ohlcv_1m_quote_guarded_full_universe_v0_1\_build_runs\qg_1m_full_2015_2024_parallel_v0_1_20260707T092528Z\failures\year=2017\GCAP.json"
