ticker,year_files,rows,split_non1_rows,div_non1_rows,adj_non1_rows,activation_profile
MTD,22,5327,0,0,0,neutral_control
MTDR,15,3543,0,0,0,neutral_control
MTE,8,2013,0,0,0,neutral_control
MTEC,2,244,0,0,0,neutral_control
MTEK,5,1026,0,0,0,neutral_control
MTF,1,189,0,0,0,neutral_control
MTG,22,5327,0,0,0,neutral_control
MTGE,8,1785,0,0,0,neutral_control
MTH,22,5327,0,0,0,neutral_control
MTN,22,5327,0,0,0,neutral_control
MTOR,12,2855,0,0,0,neutral_control
MTP,15,3131,0,0,0,neutral_control
MTRN,16,3772,0,0,0,neutral_control
MTRX,22,5327,0,0,0,neutral_control
MTRY,3,217,0,0,0,neutral_control
MTS,11,2764,0,0,0,neutral_control
MTSC,17,4092,0,0,0,neutral_control
MTSI,17,3864,0,0,0,neutral_control
MTSL,17,3339,0,0,0,neutral_control
MTSR,1,199,0,0,0,neutral_control
MTT,15,3331,0,0,0,neutral_control
MTTR,5,904,0,0,0,neutral_control
MTU,14,3144,0,0,0,neutral_control
MTUS,3,508,0,0,0,neutral_control
MTVC,2,322,0,0,0,neutral_control
MTX,22,5327,0,0,0,neutral_control
MTZ,22,5327,0,0,0,neutral_control
MU,22,5327,0,0,0,neutral_control
MUA,22,5327,0,0,0,neutral_control
MUC,22,5327,0,0,0,neutral_control
MUDS,5,767,0,0,0,neutral_control
MUE,22,5308,0,0,0,neutral_control
MUH,17,4071,0,0,0,neutral_control
MUI,21,5063,0,0,0,neutral_control
MUJ,22,5327,0,0,0,neutral_control
MULE,2,283,0,0,0,neutral_control
MUO,3,698,0,0,0,neutral_control
MUR,22,5327,0,0,0,neutral_control
MURA,3,514,0,0,0,neutral_control
MUS,17,4071,0,0,0,neutral_control
MUSA,18,4135,0,0,0,neutral_control
MUX,15,3547,0,0,0,neutral_control
MV,3,482,0,0,0,neutral_control
MVC,16,4023,0,0,0,neutral_control
MVE,4,521,0,0,0,neutral_control
MVF,22,5317,0,0,0,neutral_control
MVK,2,444,0,0,0,neutral_control
MVL,5,1259,0,0,0,neutral_control
MVLA,4,604,0,0,0,neutral_control
MVNR,3,369,0,0,0,neutral_control
MVO,20,4813,0,0,0,neutral_control
MVST,6,1159,0,0,0,neutral_control
MVT,22,5317,0,0,0,neutral_control
MW,12,2788,0,0,0,neutral_control
MWA,21,4975,0,0,0,neutral_control
MWA.B,4,532,0,0,0,neutral_control
MWE,11,2750,0,0,0,neutral_control
MWH,4,295,0,0,0,neutral_control
MWK,3,475,0,0,0,neutral_control
MWV,11,2642,0,0,0,neutral_control
MWW,9,2008,0,0,0,neutral_control
MWY,5,1036,0,0,0,neutral_control
MWYN,2,247,0,0,0,neutral_control
MX,19,4449,0,0,0,neutral_control
MXA,10,2369,0,0,0,neutral_control
MXCT,6,1155,0,0,0,neutral_control
MXE,22,5260,0,0,0,neutral_control
MXF,22,5327,0,0,0,neutral_control
MXIM,17,3934,0,0,0,neutral_control
MXL,17,4013,0,0,0,neutral_control
MXM,5,975,0,0,0,neutral_control
MXN,10,2103,0,0,0,neutral_control
MXO,2,348,0,0,0,neutral_control
MXPT,3,648,0,0,0,neutral_control
MXT,9,1784,0,0,0,neutral_control
MXWL,15,3616,0,0,0,neutral_control
MY,7,1441,0,0,0,neutral_control
MYC,18,4348,0,0,0,neutral_control
MYCC,5,1006,0,0,0,neutral_control
MYD,22,5317,0,0,0,neutral_control
MYF,17,4100,0,0,0,neutral_control
MYFW,9,1890,0,0,0,neutral_control
MYG,4,356,0,0,0,neutral_control
MYI,22,5327,0,0,0,neutral_control
MYJ,18,4348,0,0,0,neutral_control
MYK,1,150,0,0,0,neutral_control
MYL,16,3997,0,0,0,neutral_control
MYM,11,2691,0,0,0,neutral_control
MYN,22,5327,0,0,0,neutral_control
MYOK,6,1272,0,0,0,neutral_control
MYOV,8,1601,0,0,0,neutral_control
MYPS,6,1182,0,0,0,neutral_control
MYRG,19,4400,0,0,0,neutral_control
MYS,4,777,0,0,0,neutral_control
MYSE,2,144,0,0,0,neutral_control
MYT,3,585,0,0,0,neutral_control
MZ,4,854,0,0,0,neutral_control
MZA,17,3999,0,0,0,neutral_control
MZF,14,3421,0,0,0,neutral_control
MZTI,2,172,0,0,0,neutral_control
N,12,2710,0,0,0,neutral_control
NAAC,3,410,0,0,0,neutral_control
NAB,3,617,0,0,0,neutral_control
NABL,6,1163,0,0,0,neutral_control
NAC,22,5327,0,0,0,neutral_control
NAD,22,5327,0,0,0,neutral_control
NADL,4,913,0,0,0,neutral_control
NAGE,2,243,0,0,0,neutral_control
NAI,9,2134,0,0,0,neutral_control
NAII,22,5140,0,0,0,neutral_control
NAK,22,5327,0,0,0,neutral_control
NAKA,2,197,0,0,0,neutral_control
NAKD,8,1523,0,0,0,neutral_control
NAL,7,1584,0,0,0,neutral_control
NAME,4,752,0,0,0,neutral_control
NAMM,2,188,0,0,0,neutral_control
NAMS,5,822,0,0,0,neutral_control
NAN,22,5327,0,0,0,neutral_control
NANO,15,3730,0,0,0,neutral_control
NAO,9,1681,0,0,0,neutral_control
NAP,5,1028,0,0,0,neutral_control
NAPA,4,949,0,0,0,neutral_control
NAQ,3,475,0,0,0,neutral_control
NAQ.U,3,246,0,0,0,neutral_control
NARI,6,1191,0,0,0,neutral_control
NATI,19,4725,0,0,0,neutral_control
NATL,16,3567,0,0,0,neutral_control
NAUT,6,1190,0,0,0,neutral_control
NAV,17,3806,0,0,0,neutral_control
NAVG,15,3621,0,0,0,neutral_control
NAVN,2,87,0,0,0,neutral_control
NAYA,2,127,0,0,0,neutral_control
NAZ,22,5296,0,0,0,neutral_control
NB,4,743,0,0,0,neutral_control
NBA,2,184,0,0,0,neutral_control
NBAC,2,181,0,0,0,neutral_control
NBB,17,3989,0,0,0,neutral_control
NBD,13,2904,0,0,0,neutral_control
NBEV,6,1401,0,0,0,neutral_control
NBF,3,472,0,0,0,neutral_control
NBG,11,2742,0,0,0,neutral_control
NBH,22,5327,0,0,0,neutral_control
NBHC,15,3383,0,0,0,neutral_control
NBIS,3,344,0,0,0,neutral_control
NBIX,22,5327,0,0,0,neutral_control
NBJ,9,1983,0,0,0,neutral_control
NBL,16,3966,0,0,0,neutral_control
NBLX,6,1170,0,0,0,neutral_control
NBN,22,4720,0,0,0,neutral_control
NBO,19,4729,0,0,0,neutral_control
NBP,4,435,0,0,0,neutral_control
NBST,6,621,0,0,0,neutral_control
NBTB,22,5327,0,0,0,neutral_control
NBW,19,4732,0,0,0,neutral_control
NBXG,6,1200,0,0,0,neutral_control
NCA,22,5327,0,0,0,neutral_control
NCAC,4,264,0,0,0,neutral_control
NCB,13,2932,0,0,0,neutral_control
NCC,4,1007,0,0,0,neutral_control
NCEL,2,86,0,0,0,neutral_control
NCEW,3,301,0,0,0,neutral_control
NCFT,3,378,0,0,0,neutral_control
NCI,18,4188,0,0,0,neutral_control
NCIT,13,2973,0,0,0,neutral_control
NCLH,14,3302,0,0,0,neutral_control
NCNC,2,312,0,0,0,neutral_control
NCNO,7,1419,0,0,0,neutral_control
NCO,10,2370,0,0,0,neutral_control
NCOM,5,1015,0,0,0,neutral_control
NCP,10,2373,0,0,0,neutral_control
NCQ,5,1096,0,0,0,neutral_control
NCS,15,3622,0,0,0,neutral_control
NCU,10,2363,0,0,0,neutral_control
NCV,22,5327,0,0,0,neutral_control
NCX,5,1134,0,0,0,neutral_control
NCZ,22,5327,0,0,0,neutral_control
NDAC,2,407,0,0,0,neutral_control
NDACW,2,397,0,0,0,neutral_control
NDAQ,22,5300,0,0,0,neutral_control
NDC,2,256,0,0,0,neutral_control
NDD,5,1213,0,0,0,neutral_control
NDE,3,584,0,0,0,neutral_control
NDMO,7,1387,0,0,0,neutral_control
NDN,8,1772,0,0,0,neutral_control
NDP,13,3121,0,0,0,neutral_control
NDRM,4,736,0,0,0,neutral_control
NDRO,8,1726,0,0,0,neutral_control
NDSN,22,5327,0,0,0,neutral_control
NDZ,5,947,0,0,0,neutral_control
NE,22,5112,0,0,0,neutral_control
NEA,22,5327,0,0,0,neutral_control
NEBC,1,126,0,0,0,neutral_control
NEBU,3,239,0,0,0,neutral_control
NED,8,1689,0,0,0,neutral_control
NEE,17,3950,0,0,0,neutral_control
NEFF,4,719,0,0,0,neutral_control
NEGG,6,1204,0,0,0,neutral_control
NEM,22,5327,0,0,0,neutral_control
NEO,15,3329,0,0,0,neutral_control
NEOG,22,5327,0,0,0,neutral_control
NEOP,2,227,0,0,0,neutral_control
NEOS,7,1425,0,0,0,neutral_control
NEOV,6,1047,0,0,0,neutral_control
NEPH,8,1634,0,0,0,neutral_control
NES,14,2221,0,0,0,neutral_control
NESR,10,2139,0,0,0,neutral_control
NET,8,1628,0,0,0,neutral_control
NETE,10,2280,0,0,0,neutral_control
NETS,3,547,0,0,0,neutral_control
NEU,22,5327,0,0,0,neutral_control
NEUE,2,421,0,0,0,neutral_control
NEV,14,3195,0,0,0,neutral_control
NEW,8,1528,0,0,0,neutral_control
NEWA,5,973,0,0,0,neutral_control
NEWM,6,1452,0,0,0,neutral_control
NEWN,4,671,0,0,0,neutral_control
NEWP,18,4055,0,0,0,neutral_control
NEWR,10,2241,0,0,0,neutral_control
NEWS,12,2776,0,0,0,neutral_control
NEWTO,1,16,0,0,0,neutral_control
NEX,5,965,0,0,0,neutral_control
NEXM,8,1576,0,0,0,neutral_control
NEXT,13,2629,0,0,0,neutral_control
NFB,2,483,0,0,0,neutral_control
NFEC,10,2041,0,0,0,neutral_control
NFG,22,5327,0,0,0,neutral_control
NFGC,6,1113,0,0,0,neutral_control
NFH,4,530,0,0,0,neutral_control
NFI,4,765,0,0,0,neutral_control
NFIN,2,244,0,0,0,neutral_control
NFJ,22,5291,0,0,0,neutral_control
NFL,5,1207,0,0,0,neutral_control
NFLX,22,5327,0,0,0,neutral_control
NFM,8,1839,0,0,0,neutral_control
NFNT,2,345,0,0,0,neutral_control
NFP,9,2138,0,0,0,neutral_control
NFS,4,1007,0,0,0,neutral_control
NFX,15,3553,0,0,0,neutral_control
NFYS,4,494,0,0,0,neutral_control
NFZ,9,1775,0,0,0,neutral_control
NG,22,5327,0,0,0,neutral_control
NGA,8,1505,0,0,0,neutral_control
NGAB,1,175,0,0,0,neutral_control
NGAC,2,176,0,0,0,neutral_control
NGB,8,1763,0,0,0,neutral_control
NGC,3,352,0,0,0,neutral_control
NGCA,1,148,0,0,0,neutral_control
NGD,22,5207,0,0,0,neutral_control
NGEN,6,1101,0,0,0,neutral_control
NGG,22,5320,0,0,0,neutral_control
NGHC,7,1730,0,0,0,neutral_control
NGK,8,1606,0,0,0,neutral_control
NGL,16,3726,0,0,0,neutral_control
NGLS,10,2270,0,0,0,neutral_control
NGM,6,1259,0,0,0,neutral_control
NGMS,5,860,0,0,0,neutral_control
NGNE,4,554,0,0,0,neutral_control
NGO,8,1844,0,0,0,neutral_control
NGT,9,2107,0,0,0,neutral_control
NGVT,11,2466,0,0,0,neutral_control
NGX,10,2276,0,0,0,neutral_control
NGZ,8,1594,0,0,0,neutral_control
NHA,6,1266,0,0,0,neutral_control
NHC,22,5326,0,0,0,neutral_control
NHF,10,2306,0,0,0,neutral_control
NHI,22,5327,0,0,0,neutral_control
NHIC,6,559,0,0,0,neutral_control
NHP,7,1637,0,0,0,neutral_control
NHR,6,1038,0,0,0,neutral_control
NHR.U,3,191,0,0,0,neutral_control
NHS,21,4525,0,0,0,neutral_control
NHY,3,728,0,0,0,neutral_control
NI,22,5327,0,0,0,neutral_control
NIC,5,949,0,0,0,neutral_control
NID,12,2592,0,0,0,neutral_control
NIE,20,4789,0,0,0,neutral_control
NIF,9,2098,0,0,0,neutral_control
NIHD,15,3578,0,0,0,neutral_control
NII,8,1841,0,0,0,neutral_control
NILE,15,3318,0,0,0,neutral_control
NIM,22,5327,0,0,0,neutral_control
NINE,19,4190,0,0,0,neutral_control
NIO,21,4716,0,0,0,neutral_control
NIQ,13,2768,0,0,0,neutral_control
NIR,1,186,0,0,0,neutral_control
NIS,4,874,0,0,0,neutral_control
NIV,3,513,0,0,0,neutral_control
NIXX,3,358,0,0,0,neutral_control
NJ,12,2851,0,0,0,neutral_control
NJR,22,5327,0,0,0,neutral_control
NJV,13,2929,0,0,0,neutral_control
NK,7,1414,0,0,0,neutral_control
NKA,7,1557,0,0,0,neutral_control
NKE,22,5327,0,0,0,neutral_control
NKG,19,4556,0,0,0,neutral_control
NKGN,4,571,0,0,0,neutral_control
NKL,8,1849,0,0,0,neutral_control
NKLR,2,101,0,0,0,neutral_control
NKO,9,2058,0,0,0,neutral_control
NKR,9,1876,0,0,0,neutral_control
NKT,2,292,0,0,0,neutral_control
NKTX,7,1421,0,0,0,neutral_control
NKX,22,5311,0,0,0,neutral_control
NLC,7,1743,0,0,0,neutral_control
NLN,4,828,0,0,0,neutral_control
NLP,10,2024,0,0,0,neutral_control
NLS,19,4740,0,0,0,neutral_control
NLSN,12,2948,0,0,0,neutral_control
NLST,19,4010,0,0,0,neutral_control
NLX,6,814,0,0,0,neutral_control
NLX.U,3,167,0,0,0,neutral_control
NLY,22,5327,0,0,0,neutral_control
NMA,12,2836,0,0,0,neutral_control
NMAI,6,1075,0,0,0,neutral_control
NMAX,2,235,0,0,0,neutral_control
NMB,13,2460,0,0,0,neutral_control
NMBL,7,923,0,0,0,neutral_control
NMCI,4,580,0,0,0,neutral_control
NMCO,8,1626,0,0,0,neutral_control
NMD,7,1422,0,0,0,neutral_control
NMFC,16,3720,0,0,0,neutral_control
NMFCZ,4,569,0,0,0,neutral_control
NMG,6,1202,0,0,0,neutral_control
NMG.A,1,193,0,0,0,neutral_control
NMG.B,1,193,0,0,0,neutral_control
NMHI,3,498,0,0,0,neutral_control
NMI,22,5324,0,0,0,neutral_control
NMIH,14,3098,0,0,0,neutral_control
NML,17,3667,0,0,0,neutral_control
NMM,20,4606,0,0,0,neutral_control
NMMC,3,369,0,0,0,neutral_control
NMO,12,2943,0,0,0,neutral_control
NMP,11,2086,0,0,0,neutral_control
NMR,22,5327,0,0,0,neutral_control
NMRA,4,620,0,0,0,neutral_control
NMRK,10,2065,0,0,0,neutral_control
NMRX,13,3201,0,0,0,neutral_control
NMS,13,2837,0,0,0,neutral_control
NMT,22,5273,0,0,0,neutral_control
NMTC,6,1200,0,0,0,neutral_control
NMX,3,442,0,0,0,neutral_control
NMY,17,4094,0,0,0,neutral_control
NMZ,22,5327,0,0,0,neutral_control
NN,6,1091,0,0,0,neutral_control
NNA.U,6,309,0,0,0,neutral_control
NNAG,2,206,0,0,0,neutral_control
NNB,8,1860,0,0,0,neutral_control
NNC,15,3725,0,0,0,neutral_control
NNE,3,458,0,0,0,neutral_control
NNF,9,2057,0,0,0,neutral_control
NNI,22,5327,0,0,0,neutral_control
NNJ,10,2481,0,0,0,neutral_control
NNN,22,5327,0,0,0,neutral_control
NNNN,2,263,0,0,0,neutral_control
NNO,8,1810,0,0,0,neutral_control
NNOX,7,1391,0,0,0,neutral_control
NNP,11,2624,0,0,0,neutral_control
NNY,22,5326,0,0,0,neutral_control
NOA,21,4850,0,0,0,neutral_control
NOAC,2,447,0,0,0,neutral_control
NOAH,17,3852,0,0,0,neutral_control
NOC,22,5327,0,0,0,neutral_control
NODK,10,2256,0,0,0,neutral_control
NOEM,2,193,0,0,0,neutral_control
NOG,19,4516,0,0,0,neutral_control
NOK,22,5327,0,0,0,neutral_control
NOM,22,4590,0,0,0,neutral_control
NOMA,2,86,0,0,0,neutral_control
NOMD,11,2552,0,0,0,neutral_control
NORD,8,1096,0,0,0,neutral_control
NOTV,6,1246,0,0,0,neutral_control
NOV,22,5279,0,0,0,neutral_control
NOVS,2,160,0,0,0,neutral_control
NOVT,14,2757,0,0,0,neutral_control
NOVV,4,287,0,0,0,neutral_control
NOW,22,4141,0,0,0,neutral_control
NOX,6,1409,0,0,0,neutral_control
NP,20,4514,0,0,0,neutral_control
NPA,3,289,0,0,0,neutral_control
NPAB,4,326,0,0,0,neutral_control
NPAC,2,171,0,0,0,neutral_control
NPC,8,1820,0,0,0,neutral_control
NPCE,6,1224,0,0,0,neutral_control
NPCT,6,1220,0,0,0,neutral_control
NPD,10,2198,0,0,0,neutral_control
NPF,12,2943,0,0,0,neutral_control
NPFD,6,1058,0,0,0,neutral_control
NPG,8,1796,0,0,0,neutral_control
NPI,12,2943,0,0,0,neutral_control
NPKI,3,302,0,0,0,neutral_control
NPM,12,2943,0,0,0,neutral_control
NPN,13,2696,0,0,0,neutral_control
NPO,22,5327,0,0,0,neutral_control
NPP,12,2943,0,0,0,neutral_control
NPT,14,2929,0,0,0,neutral_control
NPTN,12,2894,0,0,0,neutral_control
NPV,22,5322,0,0,0,neutral_control
NPWR,4,687,0,0,0,neutral_control
NPX,9,2098,0,0,0,neutral_control
NPY,10,2291,0,0,0,neutral_control
NQ,8,1725,0,0,0,neutral_control
NQC,10,2373,0,0,0,neutral_control
NQF,5,1207,0,0,0,neutral_control
NQI,12,2836,0,0,0,neutral_control
NQJ,10,2481,0,0,0,neutral_control
NQM,12,2943,0,0,0,neutral_control
NQN,9,2059,0,0,0,neutral_control
NQP,22,5327,0,0,0,neutral_control
NQS,12,2943,0,0,0,neutral_control
NQU,12,2836,0,0,0,neutral_control
NRAC,4,509,0,0,0,neutral_control
NRB,8,1661,0,0,0,neutral_control
NRCG,2,261,0,0,0,neutral_control
NRCIB,6,1113,0,0,0,neutral_control
NRD,1,127,0,0,0,neutral_control
NRDS,6,1087,0,0,0,neutral_control
NRDY,6,1119,0,0,0,neutral_control
NRE,5,983,0,0,0,neutral_control
NRF,13,3027,0,0,0,neutral_control
NRG,22,5327,0,0,0,neutral_control
NRGM,3,453,0,0,0,neutral_control
NRGP,6,1354,0,0,0,neutral_control
NRGV,5,1018,0,0,0,neutral_control
NRGX,5,1212,0,0,0,neutral_control
NRI,4,800,0,0,0,neutral_control
NRIX,7,1411,0,0,0,neutral_control
NRK,22,5287,0,0,0,neutral_control
NRL,3,707,0,0,0,neutral_control
NRO,22,5327,0,0,0,neutral_control
NRP,22,5327,0,0,0,neutral_control
NRSN,6,1063,0,0,0,neutral_control
NRT,22,5327,0,0,0,neutral_control
NRXS,4,644,0,0,0,neutral_control
NRZ,10,2319,0,0,0,neutral_control
NS,18,4302,0,0,0,neutral_control
NSA,12,2734,0,0,0,neutral_control
NSAM,4,638,0,0,0,neutral_control
NSAT,3,585,0,0,0,neutral_control
NSC,22,5327,0,0,0,neutral_control
NSCO,3,421,0,0,0,neutral_control
NSE,2,224,0,0,0,neutral_control
NSH,15,3201,0,0,0,neutral_control
NSIT,22,5327,0,0,0,neutral_control
NSL,19,4674,0,0,0,neutral_control
NSM,14,3304,0,0,0,neutral_control
NSR,15,3288,0,0,0,neutral_control
NSRX,2,128,0,0,0,neutral_control
NSS,14,3339,0,0,0,neutral_control
NSSC,22,5321,0,0,0,neutral_control
NST,8,1830,0,0,0,neutral_control
NSTB,4,757,0,0,0,neutral_control
NSTC,12,2259,0,0,0,neutral_control
NSTD,4,498,0,0,0,neutral_control
NSTG,12,2677,0,0,0,neutral_control
NSTS,5,936,0,0,0,neutral_control
NSU,15,3561,0,0,0,neutral_control
NSYS,22,4567,0,0,0,neutral_control
NT,5,1015,0,0,0,neutral_control
NTAP,22,5327,0,0,0,neutral_control
NTB,11,2380,0,0,0,neutral_control
NTBL,2,255,0,0,0,neutral_control
NTC,15,3717,0,0,0,neutral_control
NTCL,3,306,0,0,0,neutral_control
NTCT,22,5327,0,0,0,neutral_control
NTE,10,2340,0,0,0,neutral_control
NTEC,12,2539,0,0,0,neutral_control
NTG,20,4856,0,0,0,neutral_control
NTGN,3,467,0,0,0,neutral_control
NTGR,22,5327,0,0,0,neutral_control
NTHI,2,238,0,0,0,neutral_control
NTL,13,3160,0,0,0,neutral_control
NTLA,11,2472,0,0,0,neutral_control
NTN,17,4033,0,0,0,neutral_control
NTNX,11,2370,0,0,0,neutral_control
NTQ,3,477,0,0,0,neutral_control
NTQ.U,3,303,0,0,0,neutral_control
NTR,12,2731,0,0,0,neutral_control
NTRA,12,2685,0,0,0,neutral_control
NTRI,15,3449,0,0,0,neutral_control
NTRS,22,5327,0,0,0,neutral_control
NTS,3,579,0,0,0,neutral_control
NTSK,2,117,0,0,0,neutral_control
NTST,10,1967,0,0,0,neutral_control
NTT,13,3083,0,0,0,neutral_control
NTUS,4,752,0,0,0,neutral_control
NTWO,3,157,0,0,0,neutral_control
NTX,16,3798,0,0,0,neutral_control
NTY,6,1447,0,0,0,neutral_control
NTZ,22,5116,0,0,0,neutral_control
NU,17,3612,0,0,0,neutral_control
NUAI,2,142,0,0,0,neutral_control
NUAN,18,4277,0,0,0,neutral_control
NUANV,1,4,0,0,0,neutral_control
NUC,10,2373,0,0,0,neutral_control
NUCL,8,1409,0,0,0,neutral_control
NUE,22,5327,0,0,0,neutral_control
NUF,5,1207,0,0,0,neutral_control
NUJ,10,2474,0,0,0,neutral_control
NUM,17,4051,0,0,0,neutral_control
NUN,9,2059,0,0,0,neutral_control
NUO,19,4599,0,0,0,neutral_control
NUT,4,976,0,0,0,neutral_control
NUV,22,5327,0,0,0,neutral_control
NUVA,19,4698,0,0,0,neutral_control
NUVB,6,1272,0,0,0,neutral_control
NUVL,6,1156,0,0,0,neutral_control
NUVO,6,1108,0,0,0,neutral_control
NUW,18,4284,0,0,0,neutral_control
NVAX,22,5326,0,0,0,neutral_control
NVC,10,2373,0,0,0,neutral_control
NVCN,10,2231,0,0,0,neutral_control
NVCR,12,2621,0,0,0,neutral_control
NVCT,5,1022,0,0,0,neutral_control
NVD,9,1891,0,0,0,neutral_control
NVDA,22,5327,0,0,0,neutral_control
NVDQ,10,1982,0,0,0,neutral_control
NVE,8,1412,0,0,0,neutral_control
NVEE,13,2889,0,0,0,neutral_control
NVEI,4,784,0,0,0,neutral_control
NVET,3,615,0,0,0,neutral_control
NVG,22,5327,0,0,0,neutral_control
NVGS,14,3089,0,0,0,neutral_control
NVH,3,700,0,0,0,neutral_control
NVJ,9,1837,0,0,0,neutral_control
NVL,3,583,0,0,0,neutral_control
NVLN,4,718,0,0,0,neutral_control
NVMI,22,5241,0,0,0,neutral_control
NVMM,2,314,0,0,0,neutral_control
NVN,9,2059,0,0,0,neutral_control
NVO,22,5327,0,0,0,neutral_control
NVR,22,5327,0,0,0,neutral_control
NVRI,4,681,0,0,0,neutral_control
NVRO,12,2616,0,0,0,neutral_control
NVS,22,5327,0,0,0,neutral_control
NVSA,3,454,0,0,0,neutral_control
NVST,8,1625,0,0,0,neutral_control
NVT,13,2858,0,0,0,neutral_control
NVTA,10,2266,0,0,0,neutral_control
NVTR,4,932,0,0,0,neutral_control
NVTS,6,1098,0,0,0,neutral_control
NVUS,5,919,0,0,0,neutral_control
NVX,17,4005,0,0,0,neutral_control
NVY,10,2218,0,0,0,neutral_control
NWA,2,359,0,0,0,neutral_control
NWAX,1,29,0,0,0,neutral_control
NWBI,18,4077,0,0,0,neutral_control
NWBO,11,2056,0,0,0,neutral_control
NWD,7,1619,0,0,0,neutral_control
NWE,19,4490,0,0,0,neutral_control
NWF,5,1181,0,0,0,neutral_control
NWGI,2,217,0,0,0,neutral_control
NWHM,8,1914,0,0,0,neutral_control
NWI,8,1891,0,0,0,neutral_control
NWK,8,1927,0,0,0,neutral_control
NWL,22,5327,0,0,0,neutral_control
NWLI,17,3961,0,0,0,neutral_control
NWN,22,5327,0,0,0,neutral_control
NWPX,22,5327,0,0,0,neutral_control
NWS,22,5327,0,0,0,neutral_control
NWS.A,4,1004,0,0,0,neutral_control
NWSA,19,4323,0,0,0,neutral_control
NWTG,2,245,0,0,0,neutral_control
NWTN,4,696,0,0,0,neutral_control
NWY,14,3496,0,0,0,neutral_control
NXC,22,5284,0,0,0,neutral_control
NXDR,2,159,0,0,0,neutral_control
NXDT,6,1085,0,0,0,neutral_control
NXE,19,4187,0,0,0,neutral_control
NXEO,4,684,0,0,0,neutral_control
NXG,12,2555,0,0,0,neutral_control
NXGL,6,1054,0,0,0,neutral_control
NXGN,7,1303,0,0,0,neutral_control
NXI,9,2015,0,0,0,neutral_control
NXJ,22,5321,0,0,0,neutral_control
NXK,11,2623,0,0,0,neutral_control
NXM,10,2177,0,0,0,neutral_control
NXN,22,5236,0,0,0,neutral_control
NXP,22,5327,0,0,0,neutral_control
NXPI,17,3919,0,0,0,neutral_control
NXQ,17,4261,0,0,0,neutral_control
NXR,17,4260,0,0,0,neutral_control
NXST,22,5320,0,0,0,neutral_control
NXT,6,1106,0,0,0,neutral_control
NXTD,9,1881,0,0,0,neutral_control
NXTM,15,3351,0,0,0,neutral_control
NXTS,1,7,0,0,0,neutral_control
NXXT,2,265,0,0,0,neutral_control
NXY,9,2050,0,0,0,neutral_control
NXZ,12,2836,0,0,0,neutral_control
NYAX,5,723,0,0,0,neutral_control
NYCB,13,3008,0,0,0,neutral_control
NYH,14,3450,0,0,0,neutral_control
NYLD,6,1302,0,0,0,neutral_control
NYLD.A,4,841,0,0,0,neutral_control
NYM,8,1560,0,0,0,neutral_control
NYMTG,1,158,0,0,0,neutral_control
NYMTH,1,39,0,0,0,neutral_control
NYMTI,2,294,0,0,0,neutral_control
NYMTL,5,1035,0,0,0,neutral_control
NYMTZ,5,931,0,0,0,neutral_control
NYMX,19,4656,0,0,0,neutral_control
NYNY,15,3724,0,0,0,neutral_control
NYRT,5,1149,0,0,0,neutral_control
NYT,22,5327,0,0,0,neutral_control
NYV,13,2906,0,0,0,neutral_control
NYX,8,1936,0,0,0,neutral_control
NYXH,6,1116,0,0,0,neutral_control
NZ,4,837,0,0,0,neutral_control
NZF,22,5327,0,0,0,neutral_control
NZH,12,2983,0,0,0,neutral_control
NZR,8,1855,0,0,0,neutral_control
NZT,8,1893,0,0,0,neutral_control
NZW,9,1794,0,0,0,neutral_control
NZX,8,1704,0,0,0,neutral_control
O,22,5327,0,0,0,neutral_control
OA,4,837,0,0,0,neutral_control
OABI,5,837,0,0,0,neutral_control
OABIV,1,6,0,0,0,neutral_control
OAC,3,278,0,0,0,neutral_control
OACB,3,401,0,0,0,neutral_control
OACC,3,253,0,0,0,neutral_control
OACQ,3,150,0,0,0,neutral_control
OAK,8,1878,0,0,0,neutral_control
OAKS,6,1305,0,0,0,neutral_control
OAKU,4,343,0,0,0,neutral_control
OAS,13,3003,0,0,0,neutral_control
OBA,2,93,0,0,0,neutral_control
OBAI,1,22,0,0,0,neutral_control
OBAS,18,3017,0,0,0,neutral_control
OBDC,4,670,0,0,0,neutral_control
OBDE,2,242,0,0,0,neutral_control
OBIO,4,779,0,0,0,neutral_control
OBK,4,700,0,0,0,neutral_control
OBSV,7,1547,0,0,0,neutral_control
OBTC,6,1040,0,0,0,neutral_control
OC,21,4865,0,0,0,neutral_control
OCA,3,559,0,0,0,neutral_control
OCAX,5,600,0,0,0,neutral_control
OCCH,1,31,0,0,0,neutral_control
OCCI,9,1862,0,0,0,neutral_control
OCCIN,6,796,0,0,0,neutral_control
OCDX,2,336,0,0,0,neutral_control
OCEA,4,766,0,0,0,neutral_control
OCFC,22,5327,0,0,0,neutral_control
OCGN,8,1617,0,0,0,neutral_control
OCIP,6,1199,0,0,0,neutral_control
OCIR,3,542,0,0,0,neutral_control
OCLR,11,2406,0,0,0,neutral_control
OCLS,10,2485,0,0,0,neutral_control
OCR,11,2674,0,0,0,neutral_control
OCRX,5,1111,0,0,0,neutral_control
OCS,4,754,0,0,0,neutral_control
OCSI,5,859,0,0,0,neutral_control
OCSL,10,2106,0,0,0,neutral_control
OCUL,13,2921,0,0,0,neutral_control
ODD,4,661,0,0,0,neutral_control
ODFL,22,5327,0,0,0,neutral_control
ODP,21,5268,0,0,0,neutral_control
ODT,6,1034,0,0,0,neutral_control
