run_id,market_date,ticker,symbol,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,conditions,indicators,participant_timestamp,sequence_number,timestamp,trf_timestamp,tape,source_time_et,observed_at_utc,last_price,session_volume,session_high,session_low,session_open,prev_close,today_close,vwap,trades_all_day,relative_volume,year,month,day,event_line_index,command,stage,raw_line
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,31,,,,,2026-07-08T19:54:08Z,,A,15:54:08,2026-07-08T19:54:09+00:00,1.385,188238690,1.74,1.2,1.21,0.7127,0,1.3575,545134,1820,2026,7,8,193,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:31 V:188238690 L:1.385 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545134 RVOL:1820 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.45,1,,8.32,1,,,,,2026-07-08T19:54:07Z,,Q,15:54:07,2026-07-08T19:54:09+00:00,8.3825,37134526,11.9794,4.935,5.19,5.19,0,9.2669,446065,50000,2026,7,8,194,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.45 Asz:1 B:8.32 Bsz:1 V:37134526 L:8.3825 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2669 tradesAllDay:446065 RVOL:50000 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.4,1,,8.32,1,,,,,2026-07-08T19:54:08Z,,Q,15:54:08,2026-07-08T19:54:09+00:00,8.3825,37134535,11.9794,4.935,5.19,5.19,0,9.2669,446065,50000,2026,7,8,195,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.4 Asz:1 B:8.32 Bsz:1 V:37134535 L:8.3825 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2669 tradesAllDay:446065 RVOL:50000 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,20.33,1,,19.8,1,,,,,2026-07-08T19:53:52Z,,Q,15:53:52,2026-07-08T19:54:11+00:00,20.065,3139753,38.0,11.0,33.02,40.0,0,19.89,57733,74,2026,7,8,0,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:20.33 Asz:1 B:19.8 Bsz:1 V:3139753 L:20.065 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.89 tradesAllDay:57733 RVOL:74 T:15:53:52
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,,10.1,5,,9.98,1,,,,,2026-07-08T19:53:59Z,,Q,15:53:59,2026-07-08T19:54:11+00:00,10.1,5840728,14.59,9.5,11.87,13.84,0,12.03,75206,65,2026,7,8,4,SUBSCRIPTION_STREAM,streaming,$Quote CLRO A:10.1 Asz:5 B:9.98 Bsz:1 V:5840728 L:10.1 Hi:14.59 Lo:9.5 op:11.87 ycl:13.84 tcl:0 PE:Q VWAP:12.03 tradesAllDay:75206 RVOL:65 T:15:53:59
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,,10.1,5,,9.98,1,,,,,2026-07-08T19:53:59Z,,Q,15:53:59,2026-07-08T19:54:11+00:00,10.1,5840728,14.59,9.5,11.87,13.84,0,12.03,75206,65,2026,7,8,5,SUBSCRIPTION_STREAM,streaming,$Quote CLRO A:10.1 Asz:5 B:9.98 Bsz:1 V:5840728 L:10.1 Hi:14.59 Lo:9.5 op:11.87 ycl:13.84 tcl:0 PE:Q VWAP:12.03 tradesAllDay:75206 RVOL:65 T:15:53:59
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,,4.59,2,,4.5,2,,,,,2026-07-08T19:54:01Z,,Q,15:54:01,2026-07-08T19:54:11+00:00,4.52,1740616,6.0,4.22,5.86,5.63,0,5.8041,26515,1615,2026,7,8,7,SUBSCRIPTION_STREAM,streaming,$Quote VEEE A:4.59 Asz:2 B:4.5 Bsz:2 V:1740616 L:4.52 Hi:6 Lo:4.22 op:5.86 ycl:5.63 tcl:0 PE:Q VWAP:5.8041 tradesAllDay:26515 RVOL:1615 T:15:54:01
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.06,51438763,2.5,0.96005,1.18,1.35,0,1.8796,136270,46,2026,7,8,9,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51438763 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136270 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,,10.1,5,,9.98,1,,,,,2026-07-08T19:53:59Z,,Q,15:53:59,2026-07-08T19:54:11+00:00,10.1,5840728,14.59,9.5,11.87,13.84,0,12.03,75208,65,2026,7,8,13,SUBSCRIPTION_STREAM,streaming,$Quote CLRO A:10.1 Asz:5 B:9.98 Bsz:1 V:5840728 L:10.1 Hi:14.59 Lo:9.5 op:11.87 ycl:13.84 tcl:0 PE:Q VWAP:12.03 tradesAllDay:75208 RVOL:65 T:15:53:59
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,31,,,,,2026-07-08T19:54:08Z,,A,15:54:08,2026-07-08T19:54:11+00:00,1.385,188242440,1.74,1.2,1.21,0.7127,0,1.3575,545134,1820,2026,7,8,15,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:31 V:188242440 L:1.385 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545134 RVOL:1820 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.06,51439263,2.5,0.96005,1.18,1.35,0,1.8796,136270,46,2026,7,8,18,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439263 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136270 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.055,51439363,2.5,0.96005,1.18,1.35,0,1.8796,136273,46,2026,7,8,20,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439363 L:2.055 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136273 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.055,51439363,2.5,0.96005,1.18,1.35,0,1.8796,136273,46,2026,7,8,21,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439363 L:2.055 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136273 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,31,,,,,2026-07-08T19:54:08Z,,A,15:54:08,2026-07-08T19:54:11+00:00,1.3801,188242740,1.74,1.2,1.21,0.7127,0,1.3575,545134,1820,2026,7,8,23,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:31 V:188242740 L:1.3801 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545134 RVOL:1820 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,20.33,4,,20.0,1,,,,,2026-07-08T19:54:09Z,,Q,15:54:09,2026-07-08T19:54:11+00:00,20.065,3139753,38.0,11.0,33.02,40.0,0,19.89,57733,74,2026,7,8,24,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:20.33 Asz:4 B:20 Bsz:1 V:3139753 L:20.065 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.89 tradesAllDay:57733 RVOL:74 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.82,5,,3.81,4,,,,,2026-07-08T19:54:09Z,,Q,15:54:09,2026-07-08T19:54:11+00:00,3.82,56191947,4.39,3.14,3.475,3.0,0,3.8811,302050,252,2026,7,8,34,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.82 Asz:5 B:3.81 Bsz:4 V:56191947 L:3.82 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302050 RVOL:252 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.82,5,,3.81,4,,,,,2026-07-08T19:54:09Z,,Q,15:54:09,2026-07-08T19:54:11+00:00,3.82,56191947,4.39,3.14,3.475,3.0,0,3.8811,302050,252,2026,7,8,35,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.82 Asz:5 B:3.81 Bsz:4 V:56191947 L:3.82 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302050 RVOL:252 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3801,188242778,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,36,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188242778 L:1.3801 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,LHAI,LHAI,,1.58,10,,1.57,14,,,,,2026-07-08T19:54:02Z,,Q,15:54:02,2026-07-08T19:54:11+00:00,1.575,26319852,1.68,1.36,1.395,1.29,0,1.5289,98127,143,2026,7,8,39,SUBSCRIPTION_STREAM,streaming,$Quote LHAI A:1.58 Asz:10 B:1.57 Bsz:14 V:26319852 L:1.575 Hi:1.68 Lo:1.36 op:1.395 ycl:1.29 tcl:0 PE:Q VWAP:1.5289 tradesAllDay:98127 RVOL:143 T:15:54:02
das_cmdapi_live_20260708T193719Z,2026-07-08,BTAI,BTAI,,0.8006,4,,0.8005,10,,,,,2026-07-08T19:54:09Z,,Q,15:54:09,2026-07-08T19:54:11+00:00,0.8006,4912999,1.05,0.7949,1.05,1.04,0,0.86309,10301,563,2026,7,8,40,SUBSCRIPTION_STREAM,streaming,$Quote BTAI A:0.8006 Asz:4 B:0.8005 Bsz:10 V:4912999 L:0.8006 Hi:1.05 Lo:0.7949 op:1.05 ycl:1.04 tcl:0 PE:Q VWAP:0.86309 tradesAllDay:10301 RVOL:563 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.4,1,,8.32,1,,,,,2026-07-08T19:54:08Z,,Q,15:54:08,2026-07-08T19:54:11+00:00,8.36,37135535,11.9794,4.935,5.19,5.19,0,9.2669,446065,50000,2026,7,8,57,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.4 Asz:1 B:8.32 Bsz:1 V:37135535 L:8.36 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2669 tradesAllDay:446065 RVOL:50000 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,,1.09,242,,1.08,1,,,,,2026-07-08T19:54:06Z,,Q,15:54:06,2026-07-08T19:54:11+00:00,1.09,42588869,1.72,1.0,1.72,1.27,0,1.4951,123470,419,2026,7,8,60,SUBSCRIPTION_STREAM,streaming,$Quote LUCY A:1.09 Asz:242 B:1.08 Bsz:1 V:42588869 L:1.09 Hi:1.72 Lo:1 op:1.72 ycl:1.27 tcl:0 PE:Q VWAP:1.4951 tradesAllDay:123470 RVOL:419 T:15:54:06
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,,1.09,242,,1.08,1,,,,,2026-07-08T19:54:06Z,,Q,15:54:06,2026-07-08T19:54:11+00:00,1.09,42588869,1.72,1.0,1.72,1.27,0,1.4951,123470,419,2026,7,8,61,SUBSCRIPTION_STREAM,streaming,$Quote LUCY A:1.09 Asz:242 B:1.08 Bsz:1 V:42588869 L:1.09 Hi:1.72 Lo:1 op:1.72 ycl:1.27 tcl:0 PE:Q VWAP:1.4951 tradesAllDay:123470 RVOL:419 T:15:54:06
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.055,51439373,2.5,0.96005,1.18,1.35,0,1.8796,136273,46,2026,7,8,63,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439373 L:2.055 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136273 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.055,51439408,2.5,0.96005,1.18,1.35,0,1.8796,136273,46,2026,7,8,66,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439408 L:2.055 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136273 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.82,5,,3.81,4,,,,,2026-07-08T19:54:09Z,,Q,15:54:09,2026-07-08T19:54:11+00:00,3.82,56191947,4.39,3.14,3.475,3.0,0,3.8811,302057,252,2026,7,8,69,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.82 Asz:5 B:3.81 Bsz:4 V:56191947 L:3.82 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302057 RVOL:252 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.4,1,,8.32,1,,,,,2026-07-08T19:54:08Z,,Q,15:54:08,2026-07-08T19:54:11+00:00,8.36,37135535,11.9794,4.935,5.19,5.19,0,9.2668,446067,50000,2026,7,8,70,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.4 Asz:1 B:8.32 Bsz:1 V:37135535 L:8.36 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2668 tradesAllDay:446067 RVOL:50000 T:15:54:08
das_cmdapi_live_20260708T193719Z,2026-07-08,VMAR,VMAR,,1.22,52,,1.19,7,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,1.2,2623157,1.45,1.11,1.45,1.41,0,1.4663,20172,235,2026,7,8,72,SUBSCRIPTION_STREAM,streaming,$Quote VMAR A:1.22 Asz:52 B:1.19 Bsz:7 V:2623157 L:1.2 Hi:1.45 Lo:1.11 op:1.45 ycl:1.41 tcl:0 PE:Q VWAP:1.4663 tradesAllDay:20172 RVOL:235 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,VMAR,VMAR,,1.22,52,,1.19,7,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,1.2,2623157,1.45,1.11,1.45,1.41,0,1.4663,20172,235,2026,7,8,73,SUBSCRIPTION_STREAM,streaming,$Quote VMAR A:1.22 Asz:52 B:1.19 Bsz:7 V:2623157 L:1.2 Hi:1.45 Lo:1.11 op:1.45 ycl:1.41 tcl:0 PE:Q VWAP:1.4663 tradesAllDay:20172 RVOL:235 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.54,2,,8.44,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,8.4,37139179,11.9794,4.935,5.19,5.19,0,9.2668,446112,50000,2026,7,8,123,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.54 Asz:2 B:8.44 Bsz:1 V:37139179 L:8.4 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2668 tradesAllDay:446112 RVOL:50000 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.54,2,,8.44,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,8.4,37139179,11.9794,4.935,5.19,5.19,0,9.2668,446112,50000,2026,7,8,124,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.54 Asz:2 B:8.44 Bsz:1 V:37139179 L:8.4 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2668 tradesAllDay:446112 RVOL:50000 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3887,188242895,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,126,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188242895 L:1.3887 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.84,4,,3.83,5,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.83,56196595,4.39,3.14,3.475,3.0,0,3.8811,302071,252,2026,7,8,165,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.84 Asz:4 B:3.83 Bsz:5 V:56196595 L:3.83 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302071 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.84,4,,3.83,5,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.83,56196595,4.39,3.14,3.475,3.0,0,3.8811,302071,252,2026,7,8,166,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.84 Asz:4 B:3.83 Bsz:5 V:56196595 L:3.83 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302071 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.06,209,,2.05,31,,,,,2026-07-08T19:54:07Z,,A,15:54:07,2026-07-08T19:54:11+00:00,2.055,51439433,2.5,0.96005,1.18,1.35,0,1.8796,136273,46,2026,7,8,168,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.06 Asz:209 B:2.05 Bsz:31 V:51439433 L:2.055 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8796 tradesAllDay:136273 RVOL:46 T:15:54:07
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.86,10,,3.84,9,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.86,56215569,4.39,3.14,3.475,3.0,0,3.8811,302085,252,2026,7,8,277,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.86 Asz:10 B:3.84 Bsz:9 V:56215569 L:3.86 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302085 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.86,10,,3.84,9,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.86,56215569,4.39,3.14,3.475,3.0,0,3.8811,302085,252,2026,7,8,278,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.86 Asz:10 B:3.84 Bsz:9 V:56215569 L:3.86 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302085 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3887,188242905,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,280,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188242905 L:1.3887 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.88,10,,3.86,3,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.88,56226806,4.39,3.14,3.475,3.0,0,3.8811,302097,252,2026,7,8,345,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.88 Asz:10 B:3.86 Bsz:3 V:56226806 L:3.88 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302097 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.88,10,,3.86,3,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.88,56226806,4.39,3.14,3.475,3.0,0,3.8811,302097,252,2026,7,8,346,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.88 Asz:10 B:3.86 Bsz:3 V:56226806 L:3.88 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302097 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.9,1,,3.89,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.9,56239639,4.39,3.14,3.475,3.0,0,3.8811,302124,252,2026,7,8,390,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.9 Asz:1 B:3.89 Bsz:1 V:56239639 L:3.9 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302124 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.9,1,,3.89,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.9,56239639,4.39,3.14,3.475,3.0,0,3.8811,302124,252,2026,7,8,391,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.9 Asz:1 B:3.89 Bsz:1 V:56239639 L:3.9 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302124 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3897,188243203,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,394,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188243203 L:1.3897 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3897,188243203,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,395,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188243203 L:1.3897 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.92,5,,3.9,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.85,56243369,4.39,3.14,3.475,3.0,0,3.8811,302138,252,2026,7,8,472,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.92 Asz:5 B:3.9 Bsz:1 V:56243369 L:3.85 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302138 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.92,5,,3.9,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.85,56243369,4.39,3.14,3.475,3.0,0,3.8811,302138,252,2026,7,8,473,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.92 Asz:5 B:3.9 Bsz:1 V:56243369 L:3.85 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302138 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.92,5,,3.9,1,,,,,2026-07-08T19:54:10Z,,Q,15:54:10,2026-07-08T19:54:11+00:00,3.92,56253369,4.39,3.14,3.475,3.0,0,3.8811,302143,252,2026,7,8,510,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.92 Asz:5 B:3.9 Bsz:1 V:56253369 L:3.92 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8811 tradesAllDay:302143 RVOL:252 T:15:54:10
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.39,21,,1.38,32,,,,,2026-07-08T19:54:09Z,,A,15:54:09,2026-07-08T19:54:11+00:00,1.3801,188243563,1.74,1.2,1.21,0.7127,0,1.3575,545136,1820,2026,7,8,512,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.39 Asz:21 B:1.38 Bsz:32 V:188243563 L:1.3801 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:545136 RVOL:1820 T:15:54:09
