run_id,market_date,ticker,symbol,event_type,filter_status,session,observed_at_utc,price_usd,volume_shares,market_cap_usd,market_cap_asof_date,market_cap_source,failure_reasons,toplist_seen,capture_status,lv1_bid,lv1_ask,lv1_last,lv1_volume,quote_raw_line
das_cmdapi_live_20260708T193719Z,2026-07-08,VMAR,VMAR,screener_evaluated,PASS,regular_market,2026-07-08T19:40:07+00:00,1.2,2617309,330645.7457266667,2024-10-02,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.19,1.21,1.2,2617309,$Quote VMAR A:1.21 Asz:1 B:1.19 Bsz:1 V:2617309 L:1.2 Hi:1.45 Lo:1.11 op:1.45 ycl:1.41 tcl:0 PE:Q VWAP:1.4669 tradesAllDay:20085 RVOL:249 T:15:34:35
das_cmdapi_live_20260708T193719Z,2026-07-08,BETR,BETR,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:09+00:00,24.0,502201,433661785.56,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit|price_outside_range,True,,24.0,24.19,24.0,502201,$Quote BETR A:24.19 Asz:1 B:24 Bsz:4 V:502201 L:24 Hi:28.06 Lo:23.625 op:27.58 ycl:27.87 tcl:0 PE:Q VWAP:24.768 tradesAllDay:9758 RVOL:175 T:15:40:05
das_cmdapi_live_20260708T193719Z,2026-07-08,TZA,TZA,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:12+00:00,4.095,328363041,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,4.09,4.1,4.095,328363041,$Quote TZA A:4.1 Asz:98 B:4.09 Bsz:97 V:328363041 L:4.095 Hi:4.19 Lo:4.01 op:4.05 ycl:3.97 tcl:0 PE:A VWAP:4.1045 tradesAllDay:59901 RVOL:128 T:15:40:09
das_cmdapi_live_20260708T193719Z,2026-07-08,BITO,BITO,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:14+00:00,8.435,266216095,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,8.43,8.44,8.435,266216095,$Quote BITO A:8.44 Asz:14 B:8.43 Bsz:54 V:266216095 L:8.435 Hi:8.46 Lo:8.33 op:8.38 ycl:8.65 tcl:0 PE:A VWAP:8.3961 tradesAllDay:101223 RVOL:119 T:15:40:12
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,screener_evaluated,PASS,regular_market,2026-07-08T19:40:17+00:00,1.3397,186857942,152212.31999999998,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,1.33,1.34,1.3397,186857942,$Quote VTAK A:1.34 Asz:192 B:1.33 Bsz:114 V:186857942 L:1.3397 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3573 tradesAllDay:540499 RVOL:1912 T:15:40:15
das_cmdapi_live_20260708T193719Z,2026-07-08,SNDQ,SNDQ,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:19+00:00,3.2504,169186719,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,3.25,3.26,3.2504,169186719,$Quote SNDQ A:3.26 Asz:5 B:3.25 Bsz:2 V:169186719 L:3.2504 Hi:3.59 Lo:3.08 op:3.58 ycl:3.46 tcl:0 PE:A VWAP:3.4284 tradesAllDay:139307 RVOL:242 T:15:40:17
das_cmdapi_live_20260708T193719Z,2026-07-08,BATL,BATL,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:21+00:00,1.595,133644029,367978520.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,1.59,1.6,1.595,133644029,$Quote BATL A:1.6 Asz:1 B:1.59 Bsz:0 V:133644029 L:1.595 Hi:2.42 Lo:1.43 op:2.33 ycl:1.78 tcl:0 PE:A VWAP:2.0177 tradesAllDay:416985 RVOL:741 T:15:40:16
das_cmdapi_live_20260708T193719Z,2026-07-08,AMC,AMC,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:24+00:00,1.895,72349664,541132605.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,1.89,1.9,1.895,72349664,$Quote AMC A:1.9 Asz:1 B:1.89 Bsz:3 V:72349664 L:1.895 Hi:1.96 Lo:1.6 op:1.68 ycl:1.72 tcl:0 PE:N VWAP:1.8188 tradesAllDay:256380 RVOL:152 T:15:40:00
das_cmdapi_live_20260708T193719Z,2026-07-08,MSTU,MSTU,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:26+00:00,1.885,65330966,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,1.88,1.89,1.885,65330966,$Quote MSTU A:1.89 Asz:3522 B:1.88 Bsz:1765 V:65330966 L:1.885 Hi:1.9 Lo:1.77 op:1.84 ycl:2 tcl:0 PE:A VWAP:1.8391 tradesAllDay:39143 RVOL:104 T:15:40:24
das_cmdapi_live_20260708T193719Z,2026-07-08,SNXX,SNXX,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:29+00:00,21.56,63505069,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,21.54,21.58,21.56,63505069,$Quote SNXX A:21.58 Asz:0 B:21.54 Bsz:0 V:63505069 L:21.56 Hi:22.515 Lo:19.45 op:19.63 ycl:20.36 tcl:0 PE:A VWAP:20.679 tradesAllDay:338946 RVOL:168 T:15:40:27
das_cmdapi_live_20260708T193719Z,2026-07-08,DRAM,DRAM,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:31+00:00,61.515,61678845,330642.31124999997,2017-06-23,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,price_outside_range,True,,61.51,61.52,61.515,61678845,$Quote DRAM A:61.52 Asz:21 B:61.51 Bsz:11 V:61678845 L:61.515 Hi:61.61 Lo:58.395 op:58.395 ycl:60.59 tcl:0 PE:A VWAP:59.928 tradesAllDay:463647 RVOL:122 T:15:40:29
das_cmdapi_live_20260708T193719Z,2026-07-08,SOXL,SOXL,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:33+00:00,173.88,56628761,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,173.79,173.97,173.88,56628761,$Quote SOXL A:173.97 Asz:13 B:173.79 Bsz:1 V:56628761 L:173.88 Hi:176.75 Lo:158.87 op:159.21 ycl:165.28 tcl:0 PE:A VWAP:167.07 tradesAllDay:1105227 RVOL:115 T:15:40:32
das_cmdapi_live_20260708T193719Z,2026-07-08,NU,NU,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:36+00:00,13.355,53936107,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,13.35,13.36,13.355,53936107,$Quote NU A:13.36 Asz:3 B:13.35 Bsz:1 V:53936107 L:13.355 Hi:13.54 Lo:13.295 op:13.38 ycl:13.61 tcl:0 PE:N VWAP:13.403 tradesAllDay:121742 RVOL:120 T:15:40:30
das_cmdapi_live_20260708T193719Z,2026-07-08,PATH,PATH,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:38+00:00,11.48,53356340,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,11.47,11.48,11.48,53356340,$Quote PATH A:11.48 Asz:64 B:11.47 Bsz:53 V:53356340 L:11.48 Hi:11.55 Lo:11.25 op:11.38 ycl:11.65 tcl:0 PE:N VWAP:11.415 tradesAllDay:80058 RVOL:113 T:15:40:36
das_cmdapi_live_20260708T193719Z,2026-07-08,NOK,NOK,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:40+00:00,11.855,49937088,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,11.85,11.86,11.855,49937088,$Quote NOK A:11.86 Asz:1 B:11.85 Bsz:2 V:49937088 L:11.855 Hi:11.865 Lo:11.58 op:11.665 ycl:11.85 tcl:0 PE:N VWAP:11.713 tradesAllDay:114790 RVOL:62 T:15:40:38
das_cmdapi_live_20260708T193719Z,2026-07-08,QXO,QXO,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:43+00:00,14.615,47680666,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,14.61,14.62,14.615,47680666,$Quote QXO A:14.62 Asz:35 B:14.61 Bsz:26 V:47680666 L:14.615 Hi:15.05 Lo:13.82 op:15.05 ycl:15.25 tcl:0 PE:N VWAP:14.278 tradesAllDay:201046 RVOL:222 T:15:40:40
das_cmdapi_live_20260708T193719Z,2026-07-08,T,T,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:45+00:00,21.115,44689142,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,21.11,21.12,21.115,44689142,$Quote T A:21.12 Asz:72 B:21.11 Bsz:297 V:44689142 L:21.115 Hi:21.425 Lo:20.81 op:20.97 ycl:21.09 tcl:0 PE:N VWAP:21.192 tradesAllDay:141890 RVOL:70 T:15:40:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,screener_evaluated,PASS,regular_market,2026-07-08T19:40:48+00:00,2.2414,45574609,4048441.8,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,,True,,2.24,2.25,2.2414,45574609,$Quote SRXH A:2.25 Asz:54 B:2.24 Bsz:13 V:45574609 L:2.2414 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8579 tradesAllDay:121249 RVOL:43 T:15:40:46
das_cmdapi_live_20260708T193719Z,2026-07-08,SPDN,SPDN,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:50+00:00,8.7,41381194,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,8.7,8.71,8.7,41381194,$Quote SPDN A:8.71 Asz:54 B:8.7 Bsz:70 V:41381194 L:8.7 Hi:8.7699 Lo:8.69 op:8.72 ycl:8.68 tcl:0 PE:A VWAP:8.7279 tradesAllDay:7336 RVOL:92 T:15:40:45
das_cmdapi_live_20260708T193719Z,2026-07-08,DRIP,DRIP,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:52+00:00,4.86,40599554,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,4.85,4.86,4.86,40599554,$Quote DRIP A:4.86 Asz:43 B:4.85 Bsz:32 V:40599554 L:4.86 Hi:5.05 Lo:4.75 op:4.93 ycl:5.13 tcl:0 PE:A VWAP:4.878 tradesAllDay:12325 RVOL:123 T:15:40:50
das_cmdapi_live_20260708T193719Z,2026-07-08,BMNU,BMNU,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:55+00:00,0.803601,39876593,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,0.8029,0.8043,0.803601,39876593,$Quote BMNU A:0.8043 Asz:39 B:0.8029 Bsz:8 V:39876593 L:0.803601 Hi:0.8052 Lo:0.728 op:0.7599 ycl:0.8105 tcl:0 PE:A VWAP:0.76701 tradesAllDay:20490 RVOL:55 T:15:40:52
das_cmdapi_live_20260708T193719Z,2026-07-08,SNTQ,SNTQ,screener_evaluated,FAIL,regular_market,2026-07-08T19:40:57+00:00,25.02,396449,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,24.96,25.03,25.02,396449,$Quote SNTQ A:25.03 Asz:0 B:24.96 Bsz:0 V:396449 L:25.02 Hi:25.08 Lo:24.8095 op:25.04 ycl:0 tcl:0 PE:A VWAP:25.028 tradesAllDay:753 RVOL:0 T:15:40:44
das_cmdapi_live_20260708T193719Z,2026-07-08,WULX,WULX,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:00+00:00,36.95,481625,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,36.86,37.04,36.95,481625,$Quote WULX A:37.04 Asz:7 B:36.86 Bsz:2 V:481625 L:36.95 Hi:37.9899 Lo:31.78 op:32.73 ycl:29.97 tcl:0 PE:A VWAP:34.314 tradesAllDay:4595 RVOL:360 T:15:40:47
das_cmdapi_live_20260708T193719Z,2026-07-08,WYFL,WYFL,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:02+00:00,26.575,212489,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range|volume_below_min,True,,26.38,26.73,26.575,212489,$Quote WYFL A:26.73 Asz:48 B:26.38 Bsz:48 V:212489 L:26.575 Hi:26.74 Lo:20 op:20 ycl:21.95 tcl:0 PE:A VWAP:24.904 tradesAllDay:1057 RVOL:251 T:15:40:37
das_cmdapi_live_20260708T193719Z,2026-07-08,OPTU,OPTU,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:05+00:00,1.415,15016025,696995180.0,2026-03-06,C:\TSIS_Data\01_TSIS_DATA_FOUNDATION\runs\backtest\market_cap_last_observed_cutoff\20260320_market_cap_last_observed_cutoff\market_cap_cutoff_lt_1b_active_inactive.csv,market_cap_above_limit,True,,1.41,1.42,1.415,15016025,$Quote OPTU A:1.42 Asz:239 B:1.41 Bsz:43 V:15016025 L:1.415 Hi:1.48 Lo:1.06 op:1.1 ycl:1.18 tcl:0 PE:N VWAP:1.3407 tradesAllDay:32135 RVOL:113 T:15:40:51
das_cmdapi_live_20260708T193719Z,2026-07-08,NEBX,NEBX,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:07+00:00,33.33,2410155,,,unavailable_in_market_cap_reference,market_cap_unavailable|price_outside_range,True,,33.25,33.34,33.33,2410155,$Quote NEBX A:33.34 Asz:2 B:33.25 Bsz:6 V:2410155 L:33.33 Hi:33.385 Lo:26.99 op:26.99 ycl:27.67 tcl:0 PE:A VWAP:30.131 tradesAllDay:16508 RVOL:150 T:15:41:04
das_cmdapi_live_20260708T193719Z,2026-07-08,SDEV,SDEV,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:10+00:00,1.47,573794,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,1.43,1.47,1.47,573794,$Quote SDEV A:1.47 Asz:1 B:1.43 Bsz:2 V:573794 L:1.47 Hi:1.53 Lo:1.16 op:1.27 ycl:1.25 tcl:0 PE:A VWAP:1.419 tradesAllDay:3858 RVOL:33 T:15:38:10
das_cmdapi_live_20260708T193719Z,2026-07-08,IRE,IRE,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:12+00:00,13.91,7132183,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,13.89,13.92,13.91,7132183,$Quote IRE A:13.92 Asz:0 B:13.89 Bsz:0 V:7132183 L:13.91 Hi:14 Lo:12.45 op:12.7 ycl:12.2 tcl:0 PE:A VWAP:13.028 tradesAllDay:35226 RVOL:158 T:15:41:04
das_cmdapi_live_20260708T193719Z,2026-07-08,IREX,IREX,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:14+00:00,19.37,879402,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,19.35,19.39,19.37,879402,$Quote IREX A:19.39 Asz:1 B:19.35 Bsz:18 V:879402 L:19.37 Hi:19.5 Lo:17.36 op:17.83 ycl:17 tcl:0 PE:A VWAP:18.238 tradesAllDay:5636 RVOL:133 T:15:41:09
das_cmdapi_live_20260708T193719Z,2026-07-08,CRWU,CRWU,screener_evaluated,FAIL,regular_market,2026-07-08T19:41:17+00:00,4.7,3110174,,,unavailable_in_market_cap_reference,market_cap_unavailable,True,,4.69,4.7,4.7,3110174,$Quote CRWU A:4.7 Asz:1 B:4.69 Bsz:1 V:3110174 L:4.7 Hi:4.7 Lo:4.07 op:4.08 ycl:4.14 tcl:0 PE:A VWAP:4.3501 tradesAllDay:8826 RVOL:102 T:15:41:15
