relative_path,column,nulls,rows,null_pct
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,open_vs_prev_session_low,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,multi_session_return_3d_to_open,3,26,11.538461538461538
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,multi_session_return_5d_to_open,5,26,19.230769230769234
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,distance_to_prev_day_range_center,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,prev_day_range_pct_norm,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,range_expansion_vs_prev_day_norm,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,distance_to_n_day_high_5,2,26,7.6923076923076925
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,distance_to_n_day_low_5,2,26,7.6923076923076925
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,realized_vol_prev_3_sessions_norm,1,26,3.8461538461538463
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,overnight_gap_zscore_20,6,26,23.076923076923077
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,year,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,feature_contract,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,feature_grain,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,cross_session_price_view,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,intraday_price_view,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,source_raw_root,0,26,0.0
ticker=EFSH/year=2025/day_features_EFSH_2025.parquet,source_split_normalized_root,0,26,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,date,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,ticker,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,bar_count_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,open_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,close_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,high_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,low_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,cum_volume_session_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,session_vwap_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,intraday_return_since_open_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,session_range_pct_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,opening_drive_30m_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,pullback_from_session_high_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,session_vwap_distance_raw,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,open_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,close_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,high_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,low_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,session_range_abs_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,realized_vol_1d_norm,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,max_future_split_factor_in_day,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,gap_open_vs_prev_close,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,open_vs_prev_session_close,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,open_vs_prev_session_high,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,open_vs_prev_session_low,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,multi_session_return_3d_to_open,3,23,13.043478260869565
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,multi_session_return_5d_to_open,5,23,21.73913043478261
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,distance_to_prev_day_range_center,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,prev_day_range_pct_norm,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,range_expansion_vs_prev_day_norm,4,23,17.391304347826086
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,distance_to_n_day_high_5,2,23,8.695652173913043
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,distance_to_n_day_low_5,2,23,8.695652173913043
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,realized_vol_prev_3_sessions_norm,1,23,4.3478260869565215
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,overnight_gap_zscore_20,6,23,26.08695652173913
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,year,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,feature_contract,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,feature_grain,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,cross_session_price_view,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,intraday_price_view,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,source_raw_root,0,23,0.0
ticker=LIVE/year=2014/day_features_LIVE_2014.parquet,source_split_normalized_root,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,date,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,ticker,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,bar_count_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,open_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,close_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,high_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,low_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,cum_volume_session_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,session_vwap_raw,0,23,0.0
